# ---$x/\lambda_\mathrm{l}$---	---$z/\lambda_\mathrm{l}$---
-0.858398 0.0232976
-0.857422 0.0232831
-0.856445 0.0233144
-0.855469 0.0233845
-0.854492 0.0234777
-0.853516 0.0235743
-0.852539 0.0236535
-0.851562 0.0236974
-0.850586 0.0236946
-0.849609 0.0236423
-0.848633 0.0235478
-0.847656 0.0234271
-0.84668 0.023301
-0.845703 0.0231887
-0.844727 0.0231015
-0.84375 0.0230393
-0.842773 0.0229917
-0.841797 0.0229437
-0.84082 0.0228853
-0.839844 0.0228184
-0.838867 0.0227597
-0.837891 0.0227364
-0.836914 0.0227763
-0.835938 0.0228958
-0.834961 0.0230927
-0.833984 0.0233454
-0.833008 0.0236212
-0.832031 0.0238882
-0.831055 0.0241278
-0.830078 0.0243398
-0.829102 0.0245399
-0.828125 0.0247493
-0.827148 0.0249804
-0.826172 0.0252116
-0.825195 0.0254081
-0.824219 0.0255812
-0.823242 0.0257306
-0.822266 0.0258563
-0.821289 0.0259586
-0.820312 0.0260377
-0.819336 0.0260975
-0.818359 0.0261549
-0.817383 0.0262289
-0.816406 0.0263262
-0.81543 0.0264434
-0.814453 0.0265724
-0.813477 0.026704
-0.8125 0.0268321
-0.811523 0.0269547
-0.810547 0.027074
-0.80957 0.0271945
-0.808594 0.0273199
-0.807617 0.0274497
-0.806641 0.027574
-0.805664 0.0276815
-0.804688 0.0277712
-0.803711 0.027844
-0.802734 0.0279005
-0.801758 0.0279408
-0.800781 0.0279639
-0.799805 0.0279677
-0.798828 0.0279483
-0.797852 0.0278968
-0.796875 0.0277888
-0.795898 0.0276381
-0.794922 0.0275206
-0.793945 0.027439
-0.792969 0.0273885
-0.791992 0.027372
-0.791016 0.0274012
-0.790039 0.0274941
-0.789062 0.0276641
-0.788086 0.0279109
-0.787109 0.0282061
-0.786133 0.0284204
-0.785156 0.0285725
-0.78418 0.0286913
-0.783203 0.0287866
-0.782227 0.0288645
-0.78125 0.0289282
-0.780273 0.0289802
-0.779297 0.0290222
-0.77832 0.0290559
-0.777344 0.0290823
-0.776367 0.0291026
-0.775391 0.0291176
-0.774414 0.0291282
-0.773438 0.0291346
-0.772461 0.0291371
-0.771484 0.0291357
-0.770508 0.0291303
-0.769531 0.0291208
-0.768555 0.0291071
-0.767578 0.0290892
-0.766602 0.0290671
-0.765625 0.0290411
-0.764648 0.0290114
-0.763672 0.0289783
-0.762695 0.0289421
-0.761719 0.0289028
-0.760742 0.0288606
-0.759766 0.0288153
-0.758789 0.0287667
-0.757812 0.0287143
-0.756836 0.0286574
-0.755859 0.0285953
-0.754883 0.0285272
-0.753906 0.0284522
-0.75293 0.0283694
-0.751953 0.0282776
-0.750977 0.0281763
-0.75 0.0280638
-0.749023 0.027939
-0.748047 0.0277976
-0.74707 0.0276272
-0.746094 0.0274422
-0.745117 0.0272544
-0.744141 0.0270622
-0.743164 0.0268692
-0.742188 0.0266835
-0.741211 0.0265131
-0.740234 0.0263599
-0.739258 0.0262181
-0.738281 0.0260765
-0.737305 0.0259255
-0.736328 0.0257658
-0.735352 0.0256124
-0.734375 0.0254923
-0.733398 0.0254357
-0.732422 0.0254633
-0.731445 0.0255768
-0.730469 0.0257576
-0.729492 0.0259734
-0.728516 0.0261914
-0.727539 0.0263911
-0.726562 0.0265701
-0.725586 0.0267401
-0.724609 0.0269148
-0.723633 0.0270969
-0.722656 0.0272653
-0.72168 0.0273913
-0.720703 0.0274789
-0.719727 0.0275069
-0.71875 0.0274469
-0.717773 0.0273534
-0.716797 0.0272799
-0.71582 0.027271
-0.714844 0.0273466
-0.713867 0.0274933
-0.712891 0.0276705
-0.711914 0.0278277
-0.710938 0.0279262
-0.709961 0.0279543
-0.708984 0.0279279
-0.708008 0.0278818
-0.707031 0.027851
-0.706055 0.027855
-0.705078 0.0278912
-0.704102 0.0279404
-0.703125 0.0279798
-0.702148 0.027997
-0.701172 0.0279974
-0.700195 0.0279995
-0.699219 0.0280236
-0.698242 0.0280783
-0.697266 0.0281527
-0.696289 0.0282205
-0.695312 0.0282525
-0.694336 0.0282328
-0.693359 0.0281701
-0.692383 0.0280978
-0.691406 0.0280621
-0.69043 0.0281036
-0.689453 0.02824
-0.688477 0.0284582
-0.6875 0.0287099
-0.686523 0.028876
-0.685547 0.0290003
-0.68457 0.0290969
-0.683594 0.02917
-0.682617 0.0292217
-0.681641 0.0292509
-0.680664 0.0292503
-0.679688 0.0291939
-0.678711 0.0291396
-0.677734 0.0291069
-0.676758 0.0291079
-0.675781 0.0291541
-0.674805 0.0292509
-0.673828 0.0293924
-0.672852 0.0295584
-0.671875 0.0297177
-0.670898 0.0298366
-0.669922 0.0298903
-0.668945 0.0298718
-0.667969 0.0297945
-0.666992 0.0296869
-0.666016 0.0295822
-0.665039 0.0295072
-0.664062 0.0294761
-0.663086 0.0294892
-0.662109 0.029539
-0.661133 0.0296163
-0.660156 0.0297159
-0.65918 0.0298359
-0.658203 0.0299744
-0.657227 0.0301178
-0.65625 0.0301834
-0.655273 0.0302089
-0.654297 0.0302131
-0.65332 0.0302008
-0.652344 0.030175
-0.651367 0.0301355
-0.650391 0.0300816
-0.649414 0.0300107
-0.648438 0.0299189
-0.647461 0.0297995
-0.646484 0.0296328
-0.645508 0.0293747
-0.644531 0.0290985
-0.643555 0.0288453
-0.642578 0.0286564
-0.641602 0.0285654
-0.640625 0.0285854
-0.639648 0.0287038
-0.638672 0.0288864
-0.637695 0.0290902
-0.636719 0.0292787
-0.635742 0.0294334
-0.634766 0.029557
-0.633789 0.0296671
-0.632812 0.0297839
-0.631836 0.0299186
-0.630859 0.0300667
-0.629883 0.0302102
-0.628906 0.0303228
-0.62793 0.0303966
-0.626953 0.0304468
-0.625977 0.0304706
-0.625 0.0304978
-0.624023 0.0305524
-0.623047 0.0306468
-0.62207 0.0307731
-0.621094 0.0308648
-0.620117 0.0309363
-0.619141 0.0309955
-0.618164 0.0310451
-0.617188 0.0310874
-0.616211 0.0311231
-0.615234 0.0311532
-0.614258 0.0311781
-0.613281 0.0311984
-0.612305 0.0312141
-0.611328 0.0312258
-0.610352 0.0312337
-0.609375 0.031238
-0.608398 0.0312389
-0.607422 0.0312368
-0.606445 0.0312318
-0.605469 0.031224
-0.604492 0.0312137
-0.603516 0.0312011
-0.602539 0.0311863
-0.601562 0.0311695
-0.600586 0.0311507
-0.599609 0.0311302
-0.598633 0.031108
-0.597656 0.0310843
-0.59668 0.0310591
-0.595703 0.0310327
-0.594727 0.031005
-0.59375 0.0309761
-0.592773 0.0309462
-0.591797 0.0309154
-0.59082 0.0308836
-0.589844 0.030851
-0.588867 0.0308176
-0.587891 0.0307835
-0.586914 0.0307488
-0.585938 0.0307135
-0.584961 0.0306777
-0.583984 0.0306413
-0.583008 0.0306046
-0.582031 0.0305674
-0.581055 0.0305299
-0.580078 0.0304921
-0.579102 0.030454
-0.578125 0.0304156
-0.577148 0.0303771
-0.576172 0.0303384
-0.575195 0.0302995
-0.574219 0.0302605
-0.573242 0.0302214
-0.572266 0.0301823
-0.571289 0.0301431
-0.570312 0.0301039
-0.569336 0.0300647
-0.568359 0.0300256
-0.567383 0.0299864
-0.566406 0.0299473
-0.56543 0.0299083
-0.564453 0.0298693
-0.563477 0.0298305
-0.5625 0.0297918
-0.561523 0.0297531
-0.560547 0.0297146
-0.55957 0.0296763
-0.558594 0.0296381
-0.557617 0.0296001
-0.556641 0.0295622
-0.555664 0.0295245
-0.554688 0.0294869
-0.553711 0.0294496
-0.552734 0.0294124
-0.551758 0.0293755
-0.550781 0.0293387
-0.549805 0.0293021
-0.548828 0.0292658
-0.547852 0.0292296
-0.546875 0.0291937
-0.545898 0.029158
-0.544922 0.0291225
-0.543945 0.0290872
-0.542969 0.0290521
-0.541992 0.0290172
-0.541016 0.0289826
-0.540039 0.0289482
-0.539062 0.028914
-0.538086 0.02888
-0.537109 0.0288463
-0.536133 0.0288127
-0.535156 0.0287794
-0.53418 0.0287463
-0.533203 0.0287134
-0.532227 0.0286808
-0.53125 0.0286484
-0.530273 0.0286161
-0.529297 0.0285841
-0.52832 0.0285524
-0.527344 0.0285208
-0.526367 0.0284894
-0.525391 0.0284583
-0.524414 0.0284274
-0.523438 0.0283967
-0.522461 0.0283662
-0.521484 0.0283359
-0.520508 0.0283058
-0.519531 0.0282759
-0.518555 0.0282462
-0.517578 0.0282168
-0.516602 0.0281875
-0.515625 0.0281584
-0.514648 0.0281296
-0.513672 0.0281009
-0.512695 0.0280725
-0.511719 0.0280442
-0.510742 0.0280161
-0.509766 0.0279883
-0.508789 0.0279606
-0.507812 0.0279331
-0.506836 0.0279059
-0.505859 0.0278788
-0.504883 0.0278519
-0.503906 0.0278252
-0.50293 0.0277987
-0.501953 0.0277724
-0.500977 0.0277462
-0.5 0.0277203
-0.499023 0.0276946
-0.498047 0.027669
-0.49707 0.0276436
-0.496094 0.0276184
-0.495117 0.0275934
-0.494141 0.0275686
-0.493164 0.027544
-0.492188 0.0275195
-0.491211 0.0274952
-0.490234 0.0274712
-0.489258 0.0274473
-0.488281 0.0274235
-0.487305 0.0274
-0.486328 0.0273766
-0.485352 0.0273534
-0.484375 0.0273304
-0.483398 0.0273076
-0.482422 0.027285
-0.481445 0.0272625
-0.480469 0.0272402
-0.479492 0.0272181
-0.478516 0.0271962
-0.477539 0.0271744
-0.476562 0.0271528
-0.475586 0.0271314
-0.474609 0.0271102
-0.473633 0.0270891
-0.472656 0.0270682
-0.47168 0.0270475
-0.470703 0.0270269
-0.469727 0.0270066
-0.46875 0.0269863
-0.467773 0.0269663
-0.466797 0.0269464
-0.46582 0.0269268
-0.464844 0.0269072
-0.463867 0.0268879
-0.462891 0.0268687
-0.461914 0.0268496
-0.460938 0.0268308
-0.459961 0.0268121
-0.458984 0.0267936
-0.458008 0.0267752
-0.457031 0.026757
-0.456055 0.0267389
-0.455078 0.0267211
-0.454102 0.0267034
-0.453125 0.0266858
-0.452148 0.0266684
-0.451172 0.0266512
-0.450195 0.0266341
-0.449219 0.0266172
-0.448242 0.0266004
-0.447266 0.0265838
-0.446289 0.0265673
-0.445312 0.0265511
-0.444336 0.0265349
-0.443359 0.0265189
-0.442383 0.0265031
-0.441406 0.0264874
-0.44043 0.0264719
-0.439453 0.0264565
-0.438477 0.0264412
-0.4375 0.0264262
-0.436523 0.0264112
-0.435547 0.0263964
-0.43457 0.0263818
-0.433594 0.0263673
-0.432617 0.0263529
-0.431641 0.0263387
-0.430664 0.0263246
-0.429688 0.0263107
-0.428711 0.0262969
-0.427734 0.0262833
-0.426758 0.0262697
-0.425781 0.0262564
-0.424805 0.0262431
-0.423828 0.02623
-0.422852 0.026217
-0.421875 0.0262042
-0.420898 0.0261915
-0.419922 0.0261789
-0.418945 0.0261665
-0.417969 0.0261542
-0.416992 0.026142
-0.416016 0.0261299
-0.415039 0.026118
-0.414062 0.0261062
-0.413086 0.0260945
-0.412109 0.0260829
-0.411133 0.0260715
-0.410156 0.0260602
-0.40918 0.026049
-0.408203 0.0260379
-0.407227 0.0260269
-0.40625 0.0260161
-0.405273 0.0260054
-0.404297 0.0259947
-0.40332 0.0259842
-0.402344 0.0259739
-0.401367 0.0259636
-0.400391 0.0259534
-0.399414 0.0259434
-0.398438 0.0259334
-0.397461 0.0259236
-0.396484 0.0259138
-0.395508 0.0259042
-0.394531 0.0258947
-0.393555 0.0258853
-0.392578 0.025876
-0.391602 0.0258668
-0.390625 0.0258577
-0.389648 0.0258486
-0.388672 0.0258397
-0.387695 0.0258309
-0.386719 0.0258222
-0.385742 0.0258136
-0.384766 0.0258051
-0.383789 0.0257967
-0.382812 0.0257884
-0.381836 0.0257801
-0.380859 0.025772
-0.379883 0.025764
-0.378906 0.025756
-0.37793 0.0257482
-0.376953 0.0257404
-0.375977 0.0257328
-0.375 0.0257252
-0.374023 0.0257177
-0.373047 0.0257104
-0.37207 0.0257031
-0.371094 0.0256959
-0.370117 0.0256887
-0.369141 0.0256817
-0.368164 0.0256748
-0.367188 0.0256679
-0.366211 0.0256612
-0.365234 0.0256545
-0.364258 0.0256479
-0.363281 0.0256414
-0.362305 0.025635
-0.361328 0.0256286
-0.360352 0.0256224
-0.359375 0.0256162
-0.358398 0.0256101
-0.357422 0.025604
-0.356445 0.0255981
-0.355469 0.0255922
-0.354492 0.0255863
-0.353516 0.0255806
-0.352539 0.0255749
-0.351562 0.0255693
-0.350586 0.0255637
-0.349609 0.0255582
-0.348633 0.0255528
-0.347656 0.0255475
-0.34668 0.0255421
-0.345703 0.0255369
-0.344727 0.0255317
-0.34375 0.0255266
-0.342773 0.0255215
-0.341797 0.0255165
-0.34082 0.0255115
-0.339844 0.0255066
-0.338867 0.0255017
-0.337891 0.0254969
-0.336914 0.0254921
-0.335938 0.0254874
-0.334961 0.0254827
-0.333984 0.025478
-0.333008 0.0254735
-0.332031 0.0254689
-0.331055 0.0254644
-0.330078 0.02546
-0.329102 0.0254556
-0.328125 0.0254512
-0.327148 0.0254469
-0.326172 0.0254426
-0.325195 0.0254383
-0.324219 0.0254341
-0.323242 0.02543
-0.322266 0.0254258
-0.321289 0.0254218
-0.320312 0.0254177
-0.319336 0.0254137
-0.318359 0.0254098
-0.317383 0.0254058
-0.316406 0.0254019
-0.31543 0.0253981
-0.314453 0.0253943
-0.313477 0.0253905
-0.3125 0.0253867
-0.311523 0.025383
-0.310547 0.0253794
-0.30957 0.0253757
-0.308594 0.0253721
-0.307617 0.0253685
-0.306641 0.025365
-0.305664 0.0253615
-0.304688 0.025358
-0.303711 0.0253546
-0.302734 0.0253512
-0.301758 0.0253478
-0.300781 0.0253445
-0.299805 0.0253412
-0.298828 0.0253379
-0.297852 0.0253346
-0.296875 0.0253314
-0.295898 0.0253282
-0.294922 0.0253251
-0.293945 0.0253219
-0.292969 0.0253188
-0.291992 0.0253158
-0.291016 0.0253127
-0.290039 0.0253097
-0.289062 0.0253067
-0.288086 0.0253037
-0.287109 0.0253008
-0.286133 0.0252979
-0.285156 0.025295
-0.28418 0.0252921
-0.283203 0.0252892
-0.282227 0.0252864
-0.28125 0.0252836
-0.280273 0.0252809
-0.279297 0.0252781
-0.27832 0.0252754
-0.277344 0.0252727
-0.276367 0.02527
-0.275391 0.0252673
-0.274414 0.0252647
-0.273438 0.025262
-0.272461 0.0252594
-0.271484 0.0252568
-0.270508 0.0252542
-0.269531 0.0252517
-0.268555 0.0252492
-0.267578 0.0252466
-0.266602 0.0252441
-0.265625 0.0252416
-0.264648 0.0252392
-0.263672 0.0252367
-0.262695 0.0252343
-0.261719 0.0252318
-0.260742 0.0252294
-0.259766 0.025227
-0.258789 0.0252246
-0.257812 0.0252222
-0.256836 0.0252199
-0.255859 0.0252175
-0.254883 0.0252152
-0.253906 0.0252128
-0.25293 0.0252105
-0.251953 0.0252082
-0.250977 0.0252059
-0.25 0.0252036
-0.249023 0.0252013
-0.248047 0.025199
-0.24707 0.0251967
-0.246094 0.0251945
-0.245117 0.0251922
-0.244141 0.02519
-0.243164 0.0251877
-0.242188 0.0251855
-0.241211 0.0251832
-0.240234 0.025181
-0.239258 0.0251787
-0.238281 0.0251765
-0.237305 0.0251743
-0.236328 0.025172
-0.235352 0.0251698
-0.234375 0.0251676
-0.233398 0.0251654
-0.232422 0.0251631
-0.231445 0.0251609
-0.230469 0.0251587
-0.229492 0.0251565
-0.228516 0.0251542
-0.227539 0.025152
-0.226562 0.0251498
-0.225586 0.0251475
-0.224609 0.0251453
-0.223633 0.025143
-0.222656 0.0251408
-0.22168 0.0251385
-0.220703 0.0251362
-0.219727 0.025134
-0.21875 0.0251317
-0.217773 0.0251294
-0.216797 0.0251271
-0.21582 0.0251248
-0.214844 0.0251225
-0.213867 0.0251202
-0.212891 0.0251178
-0.211914 0.0251155
-0.210938 0.0251131
-0.209961 0.0251107
-0.208984 0.0251084
-0.208008 0.025106
-0.207031 0.0251035
-0.206055 0.0251011
-0.205078 0.0250987
-0.204102 0.0250962
-0.203125 0.0250937
-0.202148 0.0250912
-0.201172 0.0250887
-0.200195 0.0250862
-0.199219 0.0250836
-0.198242 0.0250811
-0.197266 0.0250785
-0.196289 0.0250759
-0.195312 0.0250732
-0.194336 0.0250706
-0.193359 0.0250679
-0.192383 0.0250652
-0.191406 0.0250624
-0.19043 0.0250597
-0.189453 0.0250569
-0.188477 0.0250541
-0.1875 0.0250512
-0.186523 0.0250484
-0.185547 0.0250455
-0.18457 0.0250425
-0.183594 0.0250396
-0.182617 0.0250366
-0.181641 0.0250335
-0.180664 0.0250305
-0.179688 0.0250274
-0.178711 0.0250242
-0.177734 0.0250211
-0.176758 0.0250179
-0.175781 0.0250146
-0.174805 0.0250113
-0.173828 0.025008
-0.172852 0.0250046
-0.171875 0.0250012
-0.170898 0.0249978
-0.169922 0.0249943
-0.168945 0.0249907
-0.167969 0.0249872
-0.166992 0.0249835
-0.166016 0.0249799
-0.165039 0.0249761
-0.164062 0.0249724
-0.163086 0.0249685
-0.162109 0.0249647
-0.161133 0.0249607
-0.160156 0.0249568
-0.15918 0.0249527
-0.158203 0.0249487
-0.157227 0.0249445
-0.15625 0.0249403
-0.155273 0.0249361
-0.154297 0.0249318
-0.15332 0.0249274
-0.152344 0.024923
-0.151367 0.0249185
-0.150391 0.024914
-0.149414 0.0249094
-0.148438 0.0249048
-0.147461 0.0249
-0.146484 0.0248953
-0.145508 0.0248904
-0.144531 0.0248855
-0.143555 0.0248805
-0.142578 0.0248755
-0.141602 0.0248704
-0.140625 0.0248653
-0.139648 0.02486
-0.138672 0.0248548
-0.137695 0.0248494
-0.136719 0.024844
-0.135742 0.0248385
-0.134766 0.024833
-0.133789 0.0248274
-0.132812 0.0248217
-0.131836 0.0248159
-0.130859 0.0248101
-0.129883 0.0248043
-0.128906 0.0247983
-0.12793 0.0247923
-0.126953 0.0247863
-0.125977 0.0247802
-0.125 0.024774
-0.124023 0.0247677
-0.123047 0.0247614
-0.12207 0.024755
-0.121094 0.0247486
-0.120117 0.0247421
-0.119141 0.0247356
-0.118164 0.024729
-0.117188 0.0247223
-0.116211 0.0247156
-0.115234 0.0247088
-0.114258 0.024702
-0.113281 0.0246951
-0.112305 0.0246882
-0.111328 0.0246812
-0.110352 0.0246742
-0.109375 0.0246671
-0.108398 0.0246599
-0.107422 0.0246527
-0.106445 0.0246455
-0.105469 0.0246382
-0.104492 0.0246309
-0.103516 0.0246235
-0.102539 0.024616
-0.101562 0.0246085
-0.100586 0.024601
-0.0996094 0.0245933
-0.0986328 0.0245857
-0.0976562 0.0245779
-0.0966797 0.0245701
-0.0957031 0.0245623
-0.0947266 0.0245543
-0.09375 0.0245463
-0.0927734 0.0245382
-0.0917969 0.02453
-0.0908203 0.0245218
-0.0898438 0.0245134
-0.0888672 0.0245049
-0.0878906 0.0244962
-0.0869141 0.0244875
-0.0859375 0.0244786
-0.0849609 0.0244695
-0.0839844 0.0244602
-0.0830078 0.0244508
-0.0820312 0.0244411
-0.0810547 0.0244312
-0.0800781 0.024421
-0.0791016 0.0244105
-0.078125 0.0243997
-0.0771484 0.0243886
-0.0761719 0.0243771
-0.0751953 0.0243651
-0.0742188 0.0243527
-0.0732422 0.0243398
-0.0722656 0.0243264
-0.0712891 0.0243124
-0.0703125 0.0242977
-0.0693359 0.0242823
-0.0683594 0.0242662
-0.0673828 0.0242492
-0.0664062 0.0242313
-0.0654297 0.0242124
-0.0644531 0.0241924
-0.0634766 0.0241713
-0.0625 0.024149
-0.0615234 0.0241252
-0.0605469 0.0241
-0.0595703 0.0240733
-0.0585938 0.0240448
-0.0576172 0.0240145
-0.0566406 0.0239821
-0.0556641 0.0239477
-0.0546875 0.0239109
-0.0537109 0.0238715
-0.0527344 0.0238295
-0.0517578 0.0237846
-0.0507812 0.0237365
-0.0498047 0.023685
-0.0488281 0.0236299
-0.0478516 0.0235708
-0.046875 0.0235075
-0.0458984 0.0234396
-0.0449219 0.0233667
-0.0439453 0.0232885
-0.0429688 0.0232045
-0.0419922 0.0231143
-0.0410156 0.0230171
-0.0400391 0.0229123
-0.0390625 0.0227989
-0.0380859 0.0226757
-0.0371094 0.0225408
-0.0361328 0.0223916
-0.0351562 0.0222235
-0.0341797 0.0220255
-0.0332031 0.0217658
-0.0322266 0.0214706
-0.03125 0.0212102
-0.0302734 0.0209655
-0.0292969 0.0207143
-0.0283203 0.0204511
-0.0273438 0.0201878
-0.0263672 0.0199469
-0.0253906 0.0197478
-0.0244141 0.0195952
-0.0234375 0.0194756
-0.0224609 0.0193628
-0.0214844 0.0192314
-0.0205078 0.0190704
-0.0195312 0.0188906
-0.0185547 0.0187224
-0.0175781 0.0186034
-0.0166016 0.0185641
-0.015625 0.0186153
-0.0146484 0.018747
-0.0136719 0.0189347
-0.0126953 0.0191533
-0.0117188 0.0193884
-0.0107422 0.019641
-0.00976562 0.0199224
-0.00878906 0.0202421
-0.0078125 0.0205927
-0.00683594 0.0209104
-0.00585938 0.0211499
-0.00488281 0.0213445
-0.00390625 0.0215068
-0.00292969 0.0216421
-0.00195312 0.0217557
-0.000976562 0.0218522
0 0.0219373
