# ---$x/\lambda_\mathrm{l}$---	---$z/\lambda_\mathrm{l}$---
1.23828 0.0286706
1.23926 0.0286247
1.24023 0.028577
1.24121 0.0285272
1.24219 0.0284751
1.24316 0.0284201
1.24414 0.0283616
1.24512 0.0282988
1.24609 0.028231
1.24707 0.0281574
1.24805 0.0280774
1.24902 0.02799
1.25 0.0278944
1.25098 0.0277896
1.25195 0.0276738
1.25293 0.0275452
1.25391 0.0274001
1.25488 0.027235
1.25586 0.0270465
1.25684 0.0268543
1.25781 0.0266689
1.25879 0.0264985
1.25977 0.0263452
1.26074 0.0262032
1.26172 0.0260613
1.2627 0.02591
1.26367 0.02575
1.26465 0.0255962
1.26562 0.0254759
1.2666 0.0254192
1.26758 0.0254466
1.26855 0.02556
1.26953 0.0257404
1.27051 0.0259557
1.27148 0.0261731
1.27246 0.0263719
1.27344 0.0265497
1.27441 0.0267164
1.27539 0.0268672
1.27637 0.0270004
1.27734 0.0271212
1.27832 0.0272253
1.2793 0.0273087
1.28027 0.0273661
1.28125 0.0273827
1.28223 0.0273215
1.2832 0.0272508
1.28418 0.0272417
1.28516 0.0273156
1.28613 0.0274555
1.28711 0.0275792
1.28809 0.0276401
1.28906 0.0276732
1.29004 0.0276915
1.29102 0.0276997
1.29199 0.027701
1.29297 0.0276974
1.29395 0.0276913
1.29492 0.0276854
1.2959 0.0276818
1.29688 0.0276818
1.29785 0.0276864
1.29883 0.0276966
1.2998 0.0277123
1.30078 0.0277324
1.30176 0.0277544
1.30273 0.027776
1.30371 0.0277952
1.30469 0.0278115
1.30566 0.0278245
1.30664 0.0278346
1.30762 0.0278421
1.30859 0.0278481
1.30957 0.0278547
1.31055 0.0278641
1.31152 0.0278773
1.3125 0.0278929
1.31348 0.0279088
1.31445 0.0279242
1.31543 0.0279386
1.31641 0.0279521
1.31738 0.0279653
1.31836 0.027979
1.31934 0.0279938
1.32031 0.0280105
1.32129 0.0280297
1.32227 0.0280516
1.32324 0.0280757
1.32422 0.0281012
1.3252 0.028127
1.32617 0.0281522
1.32715 0.0281756
1.32812 0.0281968
1.3291 0.0282153
1.33008 0.0282307
1.33105 0.0282432
1.33203 0.0282526
1.33301 0.028259
1.33398 0.0282627
1.33496 0.0282637
1.33594 0.0282622
1.33691 0.0282585
1.33789 0.0282526
1.33887 0.0282449
1.33984 0.0282354
1.34082 0.0282244
1.3418 0.0282119
1.34277 0.0281983
1.34375 0.0281836
1.34473 0.0281679
1.3457 0.0281515
1.34668 0.0281343
1.34766 0.0281165
1.34863 0.0280982
1.34961 0.0280794
1.35059 0.0280602
1.35156 0.0280406
1.35254 0.0280207
1.35352 0.0280005
1.35449 0.0279799
1.35547 0.027959
1.35645 0.0279378
1.35742 0.0279163
1.3584 0.0278944
1.35938 0.0278723
1.36035 0.0278498
1.36133 0.0278269
1.3623 0.0278038
1.36328 0.0277803
1.36426 0.0277565
1.36523 0.0277323
1.36621 0.0277079
1.36719 0.0276831
1.36816 0.0276581
1.36914 0.0276328
1.37012 0.0276072
1.37109 0.0275813
1.37207 0.0275552
1.37305 0.0275289
1.37402 0.0275024
1.375 0.0274757
1.37598 0.0274488
1.37695 0.0274217
1.37793 0.0273946
1.37891 0.0273673
1.37988 0.0273399
1.38086 0.0273124
1.38184 0.0272849
1.38281 0.0272573
1.38379 0.0272297
1.38477 0.0272021
1.38574 0.0271744
1.38672 0.0271468
1.3877 0.0271192
1.38867 0.0270917
1.38965 0.0270642
1.39062 0.0270367
1.3916 0.0270094
1.39258 0.0269821
1.39355 0.0269549
1.39453 0.0269278
1.39551 0.0269009
1.39648 0.026874
1.39746 0.0268474
1.39844 0.0268208
1.39941 0.0267944
1.40039 0.0267682
1.40137 0.0267421
1.40234 0.0267162
1.40332 0.0266904
1.4043 0.0266649
1.40527 0.0266395
1.40625 0.0266143
1.40723 0.0265893
1.4082 0.0265645
1.40918 0.0265399
1.41016 0.0265155
1.41113 0.0264913
1.41211 0.0264673
1.41309 0.0264435
1.41406 0.0264199
1.41504 0.0263965
1.41602 0.0263734
1.41699 0.0263504
1.41797 0.0263277
1.41895 0.0263052
1.41992 0.0262829
1.4209 0.0262608
1.42188 0.0262389
1.42285 0.0262172
1.42383 0.0261958
1.4248 0.0261745
1.42578 0.0261535
1.42676 0.0261327
1.42773 0.026112
1.42871 0.0260916
1.42969 0.0260714
1.43066 0.0260514
1.43164 0.0260316
1.43262 0.0260121
1.43359 0.0259927
1.43457 0.0259735
1.43555 0.0259545
1.43652 0.0259357
1.4375 0.0259171
1.43848 0.0258987
1.43945 0.0258805
1.44043 0.0258624
1.44141 0.0258446
1.44238 0.025827
1.44336 0.0258095
1.44434 0.0257922
1.44531 0.0257751
1.44629 0.0257582
1.44727 0.0257414
1.44824 0.0257248
1.44922 0.0257084
1.4502 0.0256922
1.45117 0.0256761
1.45215 0.0256602
1.45312 0.0256445
1.4541 0.0256289
1.45508 0.0256135
1.45605 0.0255983
1.45703 0.0255832
1.45801 0.0255683
1.45898 0.0255535
1.45996 0.0255389
1.46094 0.0255244
1.46191 0.0255101
1.46289 0.0254959
1.46387 0.0254819
1.46484 0.025468
1.46582 0.0254543
1.4668 0.0254407
1.46777 0.0254273
1.46875 0.025414
1.46973 0.0254008
1.4707 0.0253878
1.47168 0.0253749
1.47266 0.0253621
1.47363 0.0253495
1.47461 0.025337
1.47559 0.0253246
1.47656 0.0253124
1.47754 0.0253003
1.47852 0.0252883
1.47949 0.0252764
1.48047 0.0252647
1.48145 0.025253
1.48242 0.0252415
1.4834 0.0252302
1.48438 0.0252189
1.48535 0.0252078
1.48633 0.0251967
1.4873 0.0251858
1.48828 0.025175
1.48926 0.0251644
1.49023 0.0251538
1.49121 0.0251433
1.49219 0.025133
1.49316 0.0251227
1.49414 0.0251126
1.49512 0.0251026
1.49609 0.0250927
1.49707 0.0250828
1.49805 0.0250731
1.49902 0.0250635
1.5 0.025054
1.50098 0.0250446
1.50195 0.0250353
1.50293 0.0250261
1.50391 0.025017
1.50488 0.025008
1.50586 0.0249991
1.50684 0.0249903
1.50781 0.0249815
1.50879 0.0249729
1.50977 0.0249644
1.51074 0.0249559
1.51172 0.0249476
1.5127 0.0249393
1.51367 0.0249312
1.51465 0.0249231
1.51562 0.0249151
1.5166 0.0249072
1.51758 0.0248994
1.51855 0.0248916
1.51953 0.024884
1.52051 0.0248764
1.52148 0.0248689
1.52246 0.0248615
1.52344 0.0248542
1.52441 0.024847
1.52539 0.0248398
1.52637 0.0248328
1.52734 0.0248258
1.52832 0.0248189
1.5293 0.024812
1.53027 0.0248053
1.53125 0.0247986
1.53223 0.024792
1.5332 0.0247854
1.53418 0.024779
1.53516 0.0247726
1.53613 0.0247663
1.53711 0.02476
1.53809 0.0247538
1.53906 0.0247477
1.54004 0.0247417
1.54102 0.0247358
1.54199 0.0247299
1.54297 0.024724
1.54395 0.0247183
1.54492 0.0247126
1.5459 0.024707
1.54688 0.0247014
1.54785 0.0246959
1.54883 0.0246905
1.5498 0.0246851
1.55078 0.0246798
1.55176 0.0246746
1.55273 0.0246694
1.55371 0.0246643
1.55469 0.0246593
1.55566 0.0246543
1.55664 0.0246493
1.55762 0.0246445
1.55859 0.0246396
1.55957 0.0246349
1.56055 0.0246302
1.56152 0.0246255
1.5625 0.0246209
1.56348 0.0246164
1.56445 0.0246119
1.56543 0.0246075
1.56641 0.0246031
1.56738 0.0245988
1.56836 0.0245946
1.56934 0.0245904
1.57031 0.0245862
1.57129 0.0245821
1.57227 0.024578
1.57324 0.024574
1.57422 0.0245701
1.5752 0.0245662
1.57617 0.0245623
1.57715 0.0245585
1.57812 0.0245547
1.5791 0.024551
1.58008 0.0245473
1.58105 0.0245437
1.58203 0.0245401
1.58301 0.0245366
1.58398 0.0245331
1.58496 0.0245297
1.58594 0.0245263
1.58691 0.0245229
1.58789 0.0245196
1.58887 0.0245163
1.58984 0.0245131
1.59082 0.0245099
1.5918 0.0245068
1.59277 0.0245037
1.59375 0.0245006
1.59473 0.0244976
1.5957 0.0244946
1.59668 0.0244917
1.59766 0.0244888
1.59863 0.0244859
1.59961 0.0244831
1.60059 0.0244803
1.60156 0.0244775
1.60254 0.0244748
1.60352 0.0244721
1.60449 0.0244695
1.60547 0.0244668
1.60645 0.0244643
1.60742 0.0244617
1.6084 0.0244592
1.60938 0.0244567
1.61035 0.0244543
1.61133 0.0244519
1.6123 0.0244495
1.61328 0.0244472
1.61426 0.0244449
1.61523 0.0244426
1.61621 0.0244404
1.61719 0.0244381
1.61816 0.024436
1.61914 0.0244338
1.62012 0.0244317
1.62109 0.0244296
1.62207 0.0244275
1.62305 0.0244255
1.62402 0.0244235
1.625 0.0244215
1.62598 0.0244196
1.62695 0.0244176
1.62793 0.0244157
1.62891 0.0244139
1.62988 0.024412
1.63086 0.0244102
1.63184 0.0244084
1.63281 0.0244067
1.63379 0.0244049
1.63477 0.0244032
1.63574 0.0244015
1.63672 0.0243999
1.6377 0.0243983
1.63867 0.0243966
1.63965 0.0243951
1.64062 0.0243935
1.6416 0.024392
1.64258 0.0243904
1.64355 0.024389
1.64453 0.0243875
1.64551 0.024386
1.64648 0.0243846
1.64746 0.0243832
1.64844 0.0243818
1.64941 0.0243805
1.65039 0.0243792
1.65137 0.0243778
1.65234 0.0243766
1.65332 0.0243753
1.6543 0.024374
1.65527 0.0243728
1.65625 0.0243716
1.65723 0.0243704
1.6582 0.0243692
1.65918 0.0243681
1.66016 0.024367
1.66113 0.0243658
1.66211 0.0243648
1.66309 0.0243637
1.66406 0.0243626
1.66504 0.0243616
1.66602 0.0243606
1.66699 0.0243596
1.66797 0.0243586
1.66895 0.0243576
1.66992 0.0243567
1.6709 0.0243558
1.67188 0.0243548
1.67285 0.0243539
1.67383 0.0243531
1.6748 0.0243522
1.67578 0.0243514
1.67676 0.0243505
1.67773 0.0243497
1.67871 0.0243489
1.67969 0.0243482
1.68066 0.0243474
1.68164 0.0243466
1.68262 0.0243459
1.68359 0.0243452
1.68457 0.0243445
1.68555 0.0243438
1.68652 0.0243431
1.6875 0.0243425
1.68848 0.0243418
1.68945 0.0243412
1.69043 0.0243406
1.69141 0.02434
1.69238 0.0243394
1.69336 0.0243389
1.69434 0.0243383
1.69531 0.0243378
1.69629 0.0243372
1.69727 0.0243367
1.69824 0.0243362
1.69922 0.0243358
1.7002 0.0243353
1.70117 0.0243348
1.70215 0.0243344
1.70312 0.0243339
1.7041 0.0243335
1.70508 0.0243331
1.70605 0.0243327
1.70703 0.0243323
1.70801 0.024332
1.70898 0.0243316
1.70996 0.0243313
1.71094 0.024331
1.71191 0.0243306
1.71289 0.0243303
1.71387 0.02433
1.71484 0.0243298
1.71582 0.0243295
1.7168 0.0243292
1.71777 0.024329
1.71875 0.0243288
1.71973 0.0243285
1.7207 0.0243283
1.72168 0.0243281
1.72266 0.024328
1.72363 0.0243278
1.72461 0.0243276
1.72559 0.0243275
1.72656 0.0243273
1.72754 0.0243272
1.72852 0.0243271
1.72949 0.024327
1.73047 0.0243269
1.73145 0.0243268
1.73242 0.0243268
1.7334 0.0243267
1.73438 0.0243266
1.73535 0.0243266
1.73633 0.0243266
1.7373 0.0243266
1.73828 0.0243266
1.73926 0.0243266
1.74023 0.0243266
1.74121 0.0243266
1.74219 0.0243267
1.74316 0.0243267
1.74414 0.0243268
1.74512 0.0243269
1.74609 0.0243269
1.74707 0.024327
1.74805 0.0243271
1.74902 0.0243273
1.75 0.0243274
1.75098 0.0243275
1.75195 0.0243277
1.75293 0.0243278
1.75391 0.024328
1.75488 0.0243282
1.75586 0.0243284
1.75684 0.0243286
1.75781 0.0243288
1.75879 0.024329
1.75977 0.0243293
1.76074 0.0243295
1.76172 0.0243298
1.7627 0.02433
1.76367 0.0243303
1.76465 0.0243306
1.76562 0.0243309
1.7666 0.0243312
1.76758 0.0243315
1.76855 0.0243319
1.76953 0.0243322
1.77051 0.0243325
1.77148 0.0243329
1.77246 0.0243333
1.77344 0.0243337
1.77441 0.0243341
1.77539 0.0243345
1.77637 0.0243349
1.77734 0.0243353
1.77832 0.0243358
1.7793 0.0243362
1.78027 0.0243367
1.78125 0.0243372
1.78223 0.0243376
1.7832 0.0243381
1.78418 0.0243386
1.78516 0.0243392
1.78613 0.0243397
1.78711 0.0243402
1.78809 0.0243408
1.78906 0.0243413
1.79004 0.0243419
1.79102 0.0243425
1.79199 0.0243431
1.79297 0.0243437
1.79395 0.0243443
1.79492 0.0243449
1.7959 0.0243456
1.79688 0.0243462
1.79785 0.0243469
1.79883 0.0243476
1.7998 0.0243483
1.80078 0.024349
1.80176 0.0243497
1.80273 0.0243504
1.80371 0.0243512
1.80469 0.0243519
1.80566 0.0243527
1.80664 0.0243535
1.80762 0.0243542
1.80859 0.024355
1.80957 0.0243559
1.81055 0.0243567
1.81152 0.0243575
1.8125 0.0243584
1.81348 0.0243592
1.81445 0.0243601
1.81543 0.024361
1.81641 0.0243619
1.81738 0.0243629
1.81836 0.0243638
1.81934 0.0243648
1.82031 0.0243657
1.82129 0.0243667
1.82227 0.0243677
1.82324 0.0243687
1.82422 0.0243698
1.8252 0.0243708
1.82617 0.0243719
1.82715 0.024373
1.82812 0.0243741
1.8291 0.0243752
1.83008 0.0243763
1.83105 0.0243775
1.83203 0.0243787
1.83301 0.0243799
1.83398 0.0243811
1.83496 0.0243823
1.83594 0.0243836
1.83691 0.0243849
1.83789 0.0243862
1.83887 0.0243875
1.83984 0.0243889
1.84082 0.0243903
1.8418 0.0243917
1.84277 0.0243932
1.84375 0.0243946
1.84473 0.0243962
1.8457 0.0243977
1.84668 0.0243993
1.84766 0.0244009
1.84863 0.0244025
1.84961 0.0244042
1.85059 0.0244059
1.85156 0.0244076
1.85254 0.0244094
1.85352 0.0244113
1.85449 0.0244131
1.85547 0.0244151
1.85645 0.024417
1.85742 0.0244191
1.8584 0.0244211
1.85938 0.0244232
1.86035 0.0244254
1.86133 0.0244276
1.8623 0.0244299
1.86328 0.0244323
1.86426 0.0244347
1.86523 0.0244372
1.86621 0.0244397
1.86719 0.0244423
1.86816 0.024445
1.86914 0.0244478
1.87012 0.0244506
1.87109 0.0244535
1.87207 0.0244565
1.87305 0.0244595
1.87402 0.0244627
1.875 0.0244659
1.87598 0.0244693
1.87695 0.0244727
1.87793 0.0244762
1.87891 0.0244798
1.87988 0.0244835
1.88086 0.0244874
1.88184 0.0244913
1.88281 0.0244953
1.88379 0.0244994
1.88477 0.0245037
1.88574 0.024508
1.88672 0.0245125
1.8877 0.024517
1.88867 0.0245217
1.88965 0.0245265
1.89062 0.0245314
1.8916 0.0245364
1.89258 0.0245415
1.89355 0.0245468
1.89453 0.0245521
1.89551 0.0245575
1.89648 0.0245631
1.89746 0.0245687
1.89844 0.0245745
1.89941 0.0245803
1.90039 0.0245862
1.90137 0.0245922
1.90234 0.0245983
1.90332 0.0246044
1.9043 0.0246106
1.90527 0.0246168
1.90625 0.0246231
1.90723 0.0246293
1.9082 0.0246356
1.90918 0.0246418
1.91016 0.0246481
1.91113 0.0246542
1.91211 0.0246603
1.91309 0.0246663
1.91406 0.0246722
1.91504 0.0246779
1.91602 0.0246834
1.91699 0.0246887
1.91797 0.0246938
1.91895 0.0246985
1.91992 0.024703
1.9209 0.024707
1.92188 0.0247107
1.92285 0.0247138
1.92383 0.0247165
1.9248 0.0247185
1.92578 0.0247199
1.92676 0.0247206
1.92773 0.0247205
1.92871 0.0247195
1.92969 0.0247176
1.93066 0.0247146
1.93164 0.0247106
1.93262 0.0247053
1.93359 0.0246986
1.93457 0.0246906
1.93555 0.024681
1.93652 0.0246697
1.9375 0.0246566
1.93848 0.0246416
1.93945 0.0246246
1.94043 0.0246052
1.94141 0.0245835
1.94238 0.0245592
1.94336 0.0245322
1.94434 0.0245021
1.94531 0.0244689
1.94629 0.0244323
1.94727 0.024392
1.94824 0.0243478
1.94922 0.0242993
1.9502 0.0242463
1.95117 0.0241884
1.95215 0.0241253
1.95312 0.0240565
1.9541 0.0239817
1.95508 0.0239004
1.95605 0.0238119
1.95703 0.0237159
1.95801 0.0236114
1.95898 0.0234978
1.95996 0.0233737
1.96094 0.0232378
1.96191 0.0230876
1.96289 0.0229195
1.96387 0.0227275
1.96484 0.0224952
1.96582 0.0221731
1.9668 0.021807
1.96777 0.0214964
1.96875 0.0212315
1.96973 0.020984
1.9707 0.0207315
1.97168 0.0204673
1.97266 0.0202036
1.97363 0.0199624
1.97461 0.0197632
1.97559 0.0196106
1.97656 0.019491
1.97754 0.0193782
1.97852 0.0192467
1.97949 0.0190856
1.98047 0.018906
1.98145 0.0187379
1.98242 0.0186194
1.9834 0.0185804
1.98438 0.0186322
1.98535 0.0187642
1.98633 0.0189523
1.9873 0.0191713
1.98828 0.0194068
1.98926 0.0196601
1.99023 0.0199426
1.99121 0.020264
1.99219 0.0206206
1.99316 0.0209879
1.99414 0.0213061
1.99512 0.0215405
1.99609 0.0217216
1.99707 0.0218622
1.99805 0.0219665
1.99902 0.0220334
2 0.0220927
