# ---$x/\lambda_\mathrm{l}$---	---$z/\lambda_\mathrm{l}$---
1.23828 0.0280008
1.23926 0.0279555
1.24023 0.0279103
1.24121 0.027865
1.24219 0.0278195
1.24316 0.0277734
1.24414 0.0277264
1.24512 0.027678
1.24609 0.0276277
1.24707 0.0275749
1.24805 0.027519
1.24902 0.0274595
1.25 0.0273957
1.25098 0.0273266
1.25195 0.0272513
1.25293 0.0271692
1.25391 0.0270791
1.25488 0.0269814
1.25586 0.0268751
1.25684 0.0267585
1.25781 0.0266289
1.25879 0.0264694
1.25977 0.026319
1.26074 0.0261785
1.26172 0.0260373
1.2627 0.0258864
1.26367 0.0257266
1.26465 0.025573
1.26562 0.0254528
1.2666 0.0253961
1.26758 0.0254234
1.26855 0.0255366
1.26953 0.0257166
1.27051 0.025931
1.27148 0.026145
1.27246 0.0263139
1.27344 0.0264383
1.27441 0.0265427
1.27539 0.0266354
1.27637 0.0267193
1.27734 0.0267948
1.27832 0.0268606
1.2793 0.0269159
1.28027 0.0269607
1.28125 0.0269956
1.28223 0.0270217
1.2832 0.02704
1.28418 0.0270516
1.28516 0.0270575
1.28613 0.0270586
1.28711 0.0270557
1.28809 0.0270496
1.28906 0.0270409
1.29004 0.0270302
1.29102 0.0270181
1.29199 0.027005
1.29297 0.0269912
1.29395 0.0269772
1.29492 0.0269631
1.2959 0.0269493
1.29688 0.0269361
1.29785 0.0269237
1.29883 0.0269123
1.2998 0.0269017
1.30078 0.0268918
1.30176 0.0268824
1.30273 0.0268731
1.30371 0.0268639
1.30469 0.0268547
1.30566 0.0268456
1.30664 0.0268365
1.30762 0.0268277
1.30859 0.026819
1.30957 0.0268106
1.31055 0.0268025
1.31152 0.0267946
1.3125 0.0267869
1.31348 0.0267793
1.31445 0.026772
1.31543 0.0267648
1.31641 0.026758
1.31738 0.0267514
1.31836 0.0267453
1.31934 0.0267398
1.32031 0.0267348
1.32129 0.0267303
1.32227 0.0267263
1.32324 0.0267225
1.32422 0.0267187
1.3252 0.0267146
1.32617 0.0267101
1.32715 0.0267049
1.32812 0.026699
1.3291 0.0266921
1.33008 0.0266843
1.33105 0.0266756
1.33203 0.0266659
1.33301 0.0266552
1.33398 0.0266437
1.33496 0.0266312
1.33594 0.026618
1.33691 0.0266039
1.33789 0.0265892
1.33887 0.0265737
1.33984 0.0265576
1.34082 0.0265409
1.3418 0.0265236
1.34277 0.0265058
1.34375 0.0264876
1.34473 0.026469
1.3457 0.0264499
1.34668 0.0264306
1.34766 0.0264109
1.34863 0.0263909
1.34961 0.0263707
1.35059 0.0263503
1.35156 0.0263297
1.35254 0.0263089
1.35352 0.026288
1.35449 0.026267
1.35547 0.0262459
1.35645 0.0262248
1.35742 0.0262036
1.3584 0.0261823
1.35938 0.0261611
1.36035 0.0261398
1.36133 0.0261186
1.3623 0.0260974
1.36328 0.0260762
1.36426 0.0260551
1.36523 0.026034
1.36621 0.0260131
1.36719 0.0259922
1.36816 0.0259714
1.36914 0.0259507
1.37012 0.0259302
1.37109 0.0259097
1.37207 0.0258894
1.37305 0.0258693
1.37402 0.0258492
1.375 0.0258294
1.37598 0.0258097
1.37695 0.0257901
1.37793 0.0257707
1.37891 0.0257515
1.37988 0.0257324
1.38086 0.0257135
1.38184 0.0256948
1.38281 0.0256763
1.38379 0.025658
1.38477 0.0256398
1.38574 0.0256219
1.38672 0.0256041
1.3877 0.0255865
1.38867 0.0255692
1.38965 0.025552
1.39062 0.025535
1.3916 0.0255182
1.39258 0.0255015
1.39355 0.0254851
1.39453 0.0254689
1.39551 0.0254528
1.39648 0.025437
1.39746 0.0254213
1.39844 0.0254058
1.39941 0.0253906
1.40039 0.0253755
1.40137 0.0253605
1.40234 0.0253458
1.40332 0.0253313
1.4043 0.0253169
1.40527 0.0253027
1.40625 0.0252887
1.40723 0.0252748
1.4082 0.0252612
1.40918 0.0252477
1.41016 0.0252343
1.41113 0.0252212
1.41211 0.0252082
1.41309 0.0251953
1.41406 0.0251827
1.41504 0.0251702
1.41602 0.0251578
1.41699 0.0251456
1.41797 0.0251335
1.41895 0.0251216
1.41992 0.0251099
1.4209 0.0250983
1.42188 0.0250868
1.42285 0.0250755
1.42383 0.0250643
1.4248 0.0250533
1.42578 0.0250424
1.42676 0.0250316
1.42773 0.025021
1.42871 0.0250105
1.42969 0.0250001
1.43066 0.0249899
1.43164 0.0249798
1.43262 0.0249698
1.43359 0.0249599
1.43457 0.0249501
1.43555 0.0249405
1.43652 0.024931
1.4375 0.0249216
1.43848 0.0249123
1.43945 0.0249031
1.44043 0.024894
1.44141 0.024885
1.44238 0.0248762
1.44336 0.0248674
1.44434 0.0248588
1.44531 0.0248502
1.44629 0.0248418
1.44727 0.0248335
1.44824 0.0248252
1.44922 0.0248171
1.4502 0.024809
1.45117 0.024801
1.45215 0.0247932
1.45312 0.0247854
1.4541 0.0247777
1.45508 0.0247701
1.45605 0.0247626
1.45703 0.0247552
1.45801 0.0247479
1.45898 0.0247406
1.45996 0.0247335
1.46094 0.0247264
1.46191 0.0247194
1.46289 0.0247125
1.46387 0.0247057
1.46484 0.0246989
1.46582 0.0246922
1.4668 0.0246856
1.46777 0.0246791
1.46875 0.0246727
1.46973 0.0246663
1.4707 0.02466
1.47168 0.0246538
1.47266 0.0246476
1.47363 0.0246416
1.47461 0.0246355
1.47559 0.0246296
1.47656 0.0246237
1.47754 0.0246179
1.47852 0.0246122
1.47949 0.0246065
1.48047 0.0246009
1.48145 0.0245954
1.48242 0.0245899
1.4834 0.0245845
1.48438 0.0245792
1.48535 0.0245739
1.48633 0.0245687
1.4873 0.0245635
1.48828 0.0245584
1.48926 0.0245534
1.49023 0.0245484
1.49121 0.0245435
1.49219 0.0245386
1.49316 0.0245338
1.49414 0.024529
1.49512 0.0245244
1.49609 0.0245197
1.49707 0.0245151
1.49805 0.0245106
1.49902 0.0245061
1.5 0.0245017
1.50098 0.0244974
1.50195 0.0244931
1.50293 0.0244888
1.50391 0.0244846
1.50488 0.0244804
1.50586 0.0244763
1.50684 0.0244723
1.50781 0.0244683
1.50879 0.0244643
1.50977 0.0244604
1.51074 0.0244565
1.51172 0.0244527
1.5127 0.024449
1.51367 0.0244452
1.51465 0.0244416
1.51562 0.0244379
1.5166 0.0244343
1.51758 0.0244308
1.51855 0.0244273
1.51953 0.0244239
1.52051 0.0244205
1.52148 0.0244171
1.52246 0.0244138
1.52344 0.0244105
1.52441 0.0244073
1.52539 0.0244041
1.52637 0.0244009
1.52734 0.0243978
1.52832 0.0243947
1.5293 0.0243917
1.53027 0.0243887
1.53125 0.0243858
1.53223 0.0243828
1.5332 0.02438
1.53418 0.0243771
1.53516 0.0243743
1.53613 0.0243716
1.53711 0.0243688
1.53809 0.0243661
1.53906 0.0243635
1.54004 0.0243609
1.54102 0.0243583
1.54199 0.0243557
1.54297 0.0243532
1.54395 0.0243507
1.54492 0.0243483
1.5459 0.0243459
1.54688 0.0243435
1.54785 0.0243411
1.54883 0.0243388
1.5498 0.0243366
1.55078 0.0243343
1.55176 0.0243321
1.55273 0.0243299
1.55371 0.0243277
1.55469 0.0243256
1.55566 0.0243235
1.55664 0.0243215
1.55762 0.0243194
1.55859 0.0243174
1.55957 0.0243155
1.56055 0.0243135
1.56152 0.0243116
1.5625 0.0243097
1.56348 0.0243078
1.56445 0.024306
1.56543 0.0243042
1.56641 0.0243024
1.56738 0.0243007
1.56836 0.024299
1.56934 0.0242973
1.57031 0.0242956
1.57129 0.024294
1.57227 0.0242923
1.57324 0.0242907
1.57422 0.0242892
1.5752 0.0242876
1.57617 0.0242861
1.57715 0.0242846
1.57812 0.0242832
1.5791 0.0242817
1.58008 0.0242803
1.58105 0.0242789
1.58203 0.0242775
1.58301 0.0242762
1.58398 0.0242749
1.58496 0.0242736
1.58594 0.0242723
1.58691 0.024271
1.58789 0.0242698
1.58887 0.0242686
1.58984 0.0242674
1.59082 0.0242662
1.5918 0.0242651
1.59277 0.024264
1.59375 0.0242628
1.59473 0.0242618
1.5957 0.0242607
1.59668 0.0242597
1.59766 0.0242586
1.59863 0.0242576
1.59961 0.0242567
1.60059 0.0242557
1.60156 0.0242548
1.60254 0.0242538
1.60352 0.0242529
1.60449 0.0242521
1.60547 0.0242512
1.60645 0.0242503
1.60742 0.0242495
1.6084 0.0242487
1.60938 0.0242479
1.61035 0.0242472
1.61133 0.0242464
1.6123 0.0242457
1.61328 0.024245
1.61426 0.0242443
1.61523 0.0242436
1.61621 0.0242429
1.61719 0.0242423
1.61816 0.0242417
1.61914 0.0242411
1.62012 0.0242405
1.62109 0.0242399
1.62207 0.0242393
1.62305 0.0242388
1.62402 0.0242383
1.625 0.0242378
1.62598 0.0242373
1.62695 0.0242368
1.62793 0.0242364
1.62891 0.0242359
1.62988 0.0242355
1.63086 0.0242351
1.63184 0.0242347
1.63281 0.0242343
1.63379 0.024234
1.63477 0.0242336
1.63574 0.0242333
1.63672 0.024233
1.6377 0.0242327
1.63867 0.0242324
1.63965 0.0242322
1.64062 0.0242319
1.6416 0.0242317
1.64258 0.0242315
1.64355 0.0242313
1.64453 0.0242311
1.64551 0.0242309
1.64648 0.0242307
1.64746 0.0242306
1.64844 0.0242305
1.64941 0.0242304
1.65039 0.0242303
1.65137 0.0242302
1.65234 0.0242301
1.65332 0.0242301
1.6543 0.0242301
1.65527 0.02423
1.65625 0.02423
1.65723 0.0242301
1.6582 0.0242301
1.65918 0.0242301
1.66016 0.0242302
1.66113 0.0242303
1.66211 0.0242303
1.66309 0.0242305
1.66406 0.0242306
1.66504 0.0242307
1.66602 0.0242309
1.66699 0.024231
1.66797 0.0242312
1.66895 0.0242314
1.66992 0.0242316
1.6709 0.0242318
1.67188 0.0242321
1.67285 0.0242323
1.67383 0.0242326
1.6748 0.0242329
1.67578 0.0242332
1.67676 0.0242335
1.67773 0.0242338
1.67871 0.0242342
1.67969 0.0242345
1.68066 0.0242349
1.68164 0.0242353
1.68262 0.0242357
1.68359 0.0242361
1.68457 0.0242366
1.68555 0.024237
1.68652 0.0242375
1.6875 0.024238
1.68848 0.0242385
1.68945 0.024239
1.69043 0.0242396
1.69141 0.0242401
1.69238 0.0242407
1.69336 0.0242413
1.69434 0.0242419
1.69531 0.0242425
1.69629 0.0242432
1.69727 0.0242438
1.69824 0.0242445
1.69922 0.0242452
1.7002 0.0242459
1.70117 0.0242466
1.70215 0.0242473
1.70312 0.0242481
1.7041 0.0242489
1.70508 0.0242497
1.70605 0.0242505
1.70703 0.0242513
1.70801 0.0242522
1.70898 0.024253
1.70996 0.0242539
1.71094 0.0242548
1.71191 0.0242558
1.71289 0.0242567
1.71387 0.0242577
1.71484 0.0242587
1.71582 0.0242597
1.7168 0.0242607
1.71777 0.0242617
1.71875 0.0242628
1.71973 0.0242639
1.7207 0.024265
1.72168 0.0242661
1.72266 0.0242672
1.72363 0.0242684
1.72461 0.0242696
1.72559 0.0242708
1.72656 0.024272
1.72754 0.0242733
1.72852 0.0242746
1.72949 0.0242759
1.73047 0.0242772
1.73145 0.0242785
1.73242 0.0242799
1.7334 0.0242813
1.73438 0.0242827
1.73535 0.0242841
1.73633 0.0242856
1.7373 0.0242871
1.73828 0.0242886
1.73926 0.0242901
1.74023 0.0242917
1.74121 0.0242933
1.74219 0.0242949
1.74316 0.0242965
1.74414 0.0242982
1.74512 0.0242999
1.74609 0.0243016
1.74707 0.0243033
1.74805 0.0243051
1.74902 0.0243069
1.75 0.0243088
1.75098 0.0243106
1.75195 0.0243125
1.75293 0.0243144
1.75391 0.0243164
1.75488 0.0243183
1.75586 0.0243204
1.75684 0.0243224
1.75781 0.0243245
1.75879 0.0243266
1.75977 0.0243287
1.76074 0.0243309
1.76172 0.0243331
1.7627 0.0243353
1.76367 0.0243376
1.76465 0.0243399
1.76562 0.0243422
1.7666 0.0243446
1.76758 0.024347
1.76855 0.0243494
1.76953 0.0243519
1.77051 0.0243544
1.77148 0.024357
1.77246 0.0243596
1.77344 0.0243622
1.77441 0.0243649
1.77539 0.0243676
1.77637 0.0243703
1.77734 0.0243731
1.77832 0.0243759
1.7793 0.0243788
1.78027 0.0243817
1.78125 0.0243847
1.78223 0.0243877
1.7832 0.0243907
1.78418 0.0243938
1.78516 0.0243969
1.78613 0.0244001
1.78711 0.0244033
1.78809 0.0244066
1.78906 0.0244099
1.79004 0.0244133
1.79102 0.0244167
1.79199 0.0244202
1.79297 0.0244237
1.79395 0.0244273
1.79492 0.0244309
1.7959 0.0244346
1.79688 0.0244383
1.79785 0.0244421
1.79883 0.024446
1.7998 0.0244499
1.80078 0.0244538
1.80176 0.0244578
1.80273 0.0244619
1.80371 0.0244661
1.80469 0.0244703
1.80566 0.0244745
1.80664 0.0244789
1.80762 0.0244832
1.80859 0.0244877
1.80957 0.0244922
1.81055 0.0244968
1.81152 0.0245015
1.8125 0.0245062
1.81348 0.024511
1.81445 0.0245159
1.81543 0.0245209
1.81641 0.0245259
1.81738 0.024531
1.81836 0.0245362
1.81934 0.0245415
1.82031 0.0245468
1.82129 0.0245523
1.82227 0.0245578
1.82324 0.0245634
1.82422 0.0245691
1.8252 0.0245749
1.82617 0.0245808
1.82715 0.0245868
1.82812 0.0245928
1.8291 0.024599
1.83008 0.0246053
1.83105 0.0246117
1.83203 0.0246182
1.83301 0.0246248
1.83398 0.0246315
1.83496 0.0246383
1.83594 0.0246452
1.83691 0.0246523
1.83789 0.0246594
1.83887 0.0246667
1.83984 0.0246742
1.84082 0.0246817
1.8418 0.0246894
1.84277 0.0246972
1.84375 0.0247052
1.84473 0.0247133
1.8457 0.0247215
1.84668 0.0247299
1.84766 0.0247385
1.84863 0.0247472
1.84961 0.0247561
1.85059 0.0247651
1.85156 0.0247743
1.85254 0.0247837
1.85352 0.0247932
1.85449 0.0248029
1.85547 0.0248128
1.85645 0.0248229
1.85742 0.0248332
1.8584 0.0248437
1.85938 0.0248544
1.86035 0.0248653
1.86133 0.0248764
1.8623 0.0248878
1.86328 0.0248993
1.86426 0.0249111
1.86523 0.0249231
1.86621 0.0249353
1.86719 0.0249478
1.86816 0.0249605
1.86914 0.0249735
1.87012 0.0249867
1.87109 0.0250002
1.87207 0.025014
1.87305 0.025028
1.87402 0.0250423
1.875 0.0250569
1.87598 0.0250717
1.87695 0.0250869
1.87793 0.0251023
1.87891 0.0251181
1.87988 0.0251341
1.88086 0.0251504
1.88184 0.0251671
1.88281 0.025184
1.88379 0.0252013
1.88477 0.0252189
1.88574 0.0252368
1.88672 0.025255
1.8877 0.0252735
1.88867 0.0252924
1.88965 0.0253116
1.89062 0.025331
1.8916 0.0253508
1.89258 0.0253709
1.89355 0.0253913
1.89453 0.0254121
1.89551 0.0254331
1.89648 0.0254543
1.89746 0.0254759
1.89844 0.0254977
1.89941 0.0255198
1.90039 0.0255421
1.90137 0.0255647
1.90234 0.0255874
1.90332 0.0256103
1.9043 0.0256334
1.90527 0.0256567
1.90625 0.02568
1.90723 0.0257034
1.9082 0.0257269
1.90918 0.0257503
1.91016 0.0257738
1.91113 0.0257971
1.91211 0.0258204
1.91309 0.0258434
1.91406 0.0258663
1.91504 0.0258888
1.91602 0.025911
1.91699 0.0259328
1.91797 0.0259541
1.91895 0.0259749
1.91992 0.0259949
1.9209 0.0260143
1.92188 0.0260328
1.92285 0.0260505
1.92383 0.026067
1.9248 0.0260825
1.92578 0.0260967
1.92676 0.0261095
1.92773 0.0261209
1.92871 0.0261306
1.92969 0.0261385
1.93066 0.0261445
1.93164 0.0261484
1.93262 0.0261501
1.93359 0.0261494
1.93457 0.0261461
1.93555 0.02614
1.93652 0.026131
1.9375 0.0261188
1.93848 0.0261033
1.93945 0.0260842
1.94043 0.0260612
1.94141 0.0260343
1.94238 0.026003
1.94336 0.0259672
1.94434 0.0259267
1.94531 0.025881
1.94629 0.02583
1.94727 0.0257733
1.94824 0.0257106
1.94922 0.0256416
1.9502 0.0255659
1.95117 0.0254832
1.95215 0.0253929
1.95312 0.0252947
1.9541 0.0251878
1.95508 0.0250718
1.95605 0.0249456
1.95703 0.0248084
1.95801 0.0246586
1.95898 0.0244943
1.95996 0.0243125
1.96094 0.0241083
1.96191 0.0238735
1.96289 0.023587
1.96387 0.0231852
1.96484 0.0226995
1.96582 0.0222459
1.9668 0.021859
1.96777 0.0215408
1.96875 0.0212715
1.96973 0.0210215
1.9707 0.0207673
1.97168 0.0205021
1.97266 0.0202377
1.97363 0.0199961
1.97461 0.0197966
1.97559 0.019644
1.97656 0.0195243
1.97754 0.0194115
1.97852 0.01928
1.97949 0.019119
1.98047 0.0189394
1.98145 0.0187716
1.98242 0.0186533
1.9834 0.0186146
1.98438 0.0186667
1.98535 0.018799
1.98633 0.0189874
1.9873 0.0192067
1.98828 0.0194425
1.98926 0.0196962
1.99023 0.019979
1.99121 0.020301
1.99219 0.0206586
1.99316 0.0210293
1.99414 0.0213764
1.99512 0.021662
1.99609 0.0218623
1.99707 0.0219785
1.99805 0.0220364
1.99902 0.0220757
2 0.0221327
