# ---$x/\lambda_\mathrm{l}$---	---$z/\lambda_\mathrm{l}$---
-0.858398 0.0233267
-0.857422 0.0233117
-0.856445 0.0233426
-0.855469 0.023412
-0.854492 0.0235047
-0.853516 0.0236005
-0.852539 0.0236789
-0.851562 0.023722
-0.850586 0.0237183
-0.849609 0.0236651
-0.848633 0.0235697
-0.847656 0.0234483
-0.84668 0.0233215
-0.845703 0.0232086
-0.844727 0.0231209
-0.84375 0.0230581
-0.842773 0.0230098
-0.841797 0.0229612
-0.84082 0.022902
-0.839844 0.0228344
-0.838867 0.0227752
-0.837891 0.0227515
-0.836914 0.0227911
-0.835938 0.0229103
-0.834961 0.0231068
-0.833984 0.0233591
-0.833008 0.0236343
-0.832031 0.0239007
-0.831055 0.0241395
-0.830078 0.0243509
-0.829102 0.0245506
-0.828125 0.02476
-0.827148 0.0249932
-0.826172 0.0252443
-0.825195 0.0254611
-0.824219 0.0256423
-0.823242 0.0257929
-0.822266 0.0259146
-0.821289 0.0260092
-0.820312 0.0260773
-0.819336 0.026124
-0.818359 0.0261704
-0.817383 0.02624
-0.816406 0.0263314
-0.81543 0.0264424
-0.814453 0.0265648
-0.813477 0.0266895
-0.8125 0.0268103
-0.811523 0.0269253
-0.810547 0.0270365
-0.80957 0.0271483
-0.808594 0.027264
-0.807617 0.0273807
-0.806641 0.0274855
-0.805664 0.0275758
-0.804688 0.0276511
-0.803711 0.0277122
-0.802734 0.02776
-0.801758 0.027795
-0.800781 0.0278169
-0.799805 0.027825
-0.798828 0.027817
-0.797852 0.0277897
-0.796875 0.0277329
-0.795898 0.0276196
-0.794922 0.0275059
-0.793945 0.0274247
-0.792969 0.0273742
-0.791992 0.027357
-0.791016 0.0273852
-0.790039 0.0274759
-0.789062 0.027642
-0.788086 0.0278735
-0.787109 0.0280547
-0.786133 0.0281746
-0.785156 0.0282635
-0.78418 0.028332
-0.783203 0.0283852
-0.782227 0.0284259
-0.78125 0.0284563
-0.780273 0.0284776
-0.779297 0.0284911
-0.77832 0.0284976
-0.777344 0.0284978
-0.776367 0.0284925
-0.775391 0.0284822
-0.774414 0.0284674
-0.773438 0.0284484
-0.772461 0.0284255
-0.771484 0.0283991
-0.770508 0.0283694
-0.769531 0.0283364
-0.768555 0.0283006
-0.767578 0.0282623
-0.766602 0.0282217
-0.765625 0.0281794
-0.764648 0.0281358
-0.763672 0.0280912
-0.762695 0.0280461
-0.761719 0.0280008
-0.760742 0.0279555
-0.759766 0.0279103
-0.758789 0.027865
-0.757812 0.0278195
-0.756836 0.0277734
-0.755859 0.0277264
-0.754883 0.027678
-0.753906 0.0276277
-0.75293 0.0275749
-0.751953 0.027519
-0.750977 0.0274595
-0.75 0.0273957
-0.749023 0.0273266
-0.748047 0.0272513
-0.74707 0.0271692
-0.746094 0.0270791
-0.745117 0.0269814
-0.744141 0.0268751
-0.743164 0.0267585
-0.742188 0.0266289
-0.741211 0.0264694
-0.740234 0.026319
-0.739258 0.0261785
-0.738281 0.0260373
-0.737305 0.0258864
-0.736328 0.0257266
-0.735352 0.025573
-0.734375 0.0254528
-0.733398 0.0253961
-0.732422 0.0254234
-0.731445 0.0255366
-0.730469 0.0257166
-0.729492 0.025931
-0.728516 0.026145
-0.727539 0.0263139
-0.726562 0.0264383
-0.725586 0.0265427
-0.724609 0.0266354
-0.723633 0.0267193
-0.722656 0.0267948
-0.72168 0.0268606
-0.720703 0.0269159
-0.719727 0.0269607
-0.71875 0.0269956
-0.717773 0.0270217
-0.716797 0.02704
-0.71582 0.0270516
-0.714844 0.0270575
-0.713867 0.0270586
-0.712891 0.0270557
-0.711914 0.0270496
-0.710938 0.0270409
-0.709961 0.0270302
-0.708984 0.0270181
-0.708008 0.027005
-0.707031 0.0269912
-0.706055 0.0269772
-0.705078 0.0269631
-0.704102 0.0269493
-0.703125 0.0269361
-0.702148 0.0269237
-0.701172 0.0269123
-0.700195 0.0269017
-0.699219 0.0268918
-0.698242 0.0268824
-0.697266 0.0268731
-0.696289 0.0268639
-0.695312 0.0268547
-0.694336 0.0268456
-0.693359 0.0268365
-0.692383 0.0268277
-0.691406 0.026819
-0.69043 0.0268106
-0.689453 0.0268025
-0.688477 0.0267946
-0.6875 0.0267869
-0.686523 0.0267793
-0.685547 0.026772
-0.68457 0.0267648
-0.683594 0.026758
-0.682617 0.0267514
-0.681641 0.0267453
-0.680664 0.0267398
-0.679688 0.0267348
-0.678711 0.0267303
-0.677734 0.0267263
-0.676758 0.0267225
-0.675781 0.0267187
-0.674805 0.0267146
-0.673828 0.0267101
-0.672852 0.0267049
-0.671875 0.026699
-0.670898 0.0266921
-0.669922 0.0266843
-0.668945 0.0266756
-0.667969 0.0266659
-0.666992 0.0266552
-0.666016 0.0266437
-0.665039 0.0266312
-0.664062 0.026618
-0.663086 0.0266039
-0.662109 0.0265892
-0.661133 0.0265737
-0.660156 0.0265576
-0.65918 0.0265409
-0.658203 0.0265236
-0.657227 0.0265058
-0.65625 0.0264876
-0.655273 0.026469
-0.654297 0.0264499
-0.65332 0.0264306
-0.652344 0.0264109
-0.651367 0.0263909
-0.650391 0.0263707
-0.649414 0.0263503
-0.648438 0.0263297
-0.647461 0.0263089
-0.646484 0.026288
-0.645508 0.026267
-0.644531 0.0262459
-0.643555 0.0262248
-0.642578 0.0262036
-0.641602 0.0261823
-0.640625 0.0261611
-0.639648 0.0261398
-0.638672 0.0261186
-0.637695 0.0260974
-0.636719 0.0260762
-0.635742 0.0260551
-0.634766 0.026034
-0.633789 0.0260131
-0.632812 0.0259922
-0.631836 0.0259714
-0.630859 0.0259507
-0.629883 0.0259302
-0.628906 0.0259097
-0.62793 0.0258894
-0.626953 0.0258693
-0.625977 0.0258492
-0.625 0.0258294
-0.624023 0.0258097
-0.623047 0.0257901
-0.62207 0.0257707
-0.621094 0.0257515
-0.620117 0.0257324
-0.619141 0.0257135
-0.618164 0.0256948
-0.617188 0.0256763
-0.616211 0.025658
-0.615234 0.0256398
-0.614258 0.0256219
-0.613281 0.0256041
-0.612305 0.0255865
-0.611328 0.0255692
-0.610352 0.025552
-0.609375 0.025535
-0.608398 0.0255182
-0.607422 0.0255015
-0.606445 0.0254851
-0.605469 0.0254689
-0.604492 0.0254528
-0.603516 0.025437
-0.602539 0.0254213
-0.601562 0.0254058
-0.600586 0.0253906
-0.599609 0.0253755
-0.598633 0.0253605
-0.597656 0.0253458
-0.59668 0.0253313
-0.595703 0.0253169
-0.594727 0.0253027
-0.59375 0.0252887
-0.592773 0.0252748
-0.591797 0.0252612
-0.59082 0.0252477
-0.589844 0.0252343
-0.588867 0.0252212
-0.587891 0.0252082
-0.586914 0.0251953
-0.585938 0.0251827
-0.584961 0.0251702
-0.583984 0.0251578
-0.583008 0.0251456
-0.582031 0.0251335
-0.581055 0.0251216
-0.580078 0.0251099
-0.579102 0.0250983
-0.578125 0.0250868
-0.577148 0.0250755
-0.576172 0.0250643
-0.575195 0.0250533
-0.574219 0.0250424
-0.573242 0.0250316
-0.572266 0.025021
-0.571289 0.0250105
-0.570312 0.0250001
-0.569336 0.0249899
-0.568359 0.0249798
-0.567383 0.0249698
-0.566406 0.0249599
-0.56543 0.0249501
-0.564453 0.0249405
-0.563477 0.024931
-0.5625 0.0249216
-0.561523 0.0249123
-0.560547 0.0249031
-0.55957 0.024894
-0.558594 0.024885
-0.557617 0.0248762
-0.556641 0.0248674
-0.555664 0.0248588
-0.554688 0.0248502
-0.553711 0.0248418
-0.552734 0.0248335
-0.551758 0.0248252
-0.550781 0.0248171
-0.549805 0.024809
-0.548828 0.024801
-0.547852 0.0247932
-0.546875 0.0247854
-0.545898 0.0247777
-0.544922 0.0247701
-0.543945 0.0247626
-0.542969 0.0247552
-0.541992 0.0247479
-0.541016 0.0247406
-0.540039 0.0247335
-0.539062 0.0247264
-0.538086 0.0247194
-0.537109 0.0247125
-0.536133 0.0247057
-0.535156 0.0246989
-0.53418 0.0246922
-0.533203 0.0246856
-0.532227 0.0246791
-0.53125 0.0246727
-0.530273 0.0246663
-0.529297 0.02466
-0.52832 0.0246538
-0.527344 0.0246476
-0.526367 0.0246416
-0.525391 0.0246355
-0.524414 0.0246296
-0.523438 0.0246237
-0.522461 0.0246179
-0.521484 0.0246122
-0.520508 0.0246065
-0.519531 0.0246009
-0.518555 0.0245954
-0.517578 0.0245899
-0.516602 0.0245845
-0.515625 0.0245792
-0.514648 0.0245739
-0.513672 0.0245687
-0.512695 0.0245635
-0.511719 0.0245584
-0.510742 0.0245534
-0.509766 0.0245484
-0.508789 0.0245435
-0.507812 0.0245386
-0.506836 0.0245338
-0.505859 0.024529
-0.504883 0.0245244
-0.503906 0.0245197
-0.50293 0.0245151
-0.501953 0.0245106
-0.500977 0.0245061
-0.5 0.0245017
-0.499023 0.0244974
-0.498047 0.0244931
-0.49707 0.0244888
-0.496094 0.0244846
-0.495117 0.0244804
-0.494141 0.0244763
-0.493164 0.0244723
-0.492188 0.0244683
-0.491211 0.0244643
-0.490234 0.0244604
-0.489258 0.0244565
-0.488281 0.0244527
-0.487305 0.024449
-0.486328 0.0244452
-0.485352 0.0244416
-0.484375 0.0244379
-0.483398 0.0244343
-0.482422 0.0244308
-0.481445 0.0244273
-0.480469 0.0244239
-0.479492 0.0244205
-0.478516 0.0244171
-0.477539 0.0244138
-0.476562 0.0244105
-0.475586 0.0244073
-0.474609 0.0244041
-0.473633 0.0244009
-0.472656 0.0243978
-0.47168 0.0243947
-0.470703 0.0243917
-0.469727 0.0243887
-0.46875 0.0243858
-0.467773 0.0243828
-0.466797 0.02438
-0.46582 0.0243771
-0.464844 0.0243743
-0.463867 0.0243716
-0.462891 0.0243688
-0.461914 0.0243661
-0.460938 0.0243635
-0.459961 0.0243609
-0.458984 0.0243583
-0.458008 0.0243557
-0.457031 0.0243532
-0.456055 0.0243507
-0.455078 0.0243483
-0.454102 0.0243459
-0.453125 0.0243435
-0.452148 0.0243411
-0.451172 0.0243388
-0.450195 0.0243366
-0.449219 0.0243343
-0.448242 0.0243321
-0.447266 0.0243299
-0.446289 0.0243277
-0.445312 0.0243256
-0.444336 0.0243235
-0.443359 0.0243215
-0.442383 0.0243194
-0.441406 0.0243174
-0.44043 0.0243155
-0.439453 0.0243135
-0.438477 0.0243116
-0.4375 0.0243097
-0.436523 0.0243078
-0.435547 0.024306
-0.43457 0.0243042
-0.433594 0.0243024
-0.432617 0.0243007
-0.431641 0.024299
-0.430664 0.0242973
-0.429688 0.0242956
-0.428711 0.024294
-0.427734 0.0242923
-0.426758 0.0242907
-0.425781 0.0242892
-0.424805 0.0242876
-0.423828 0.0242861
-0.422852 0.0242846
-0.421875 0.0242832
-0.420898 0.0242817
-0.419922 0.0242803
-0.418945 0.0242789
-0.417969 0.0242775
-0.416992 0.0242762
-0.416016 0.0242749
-0.415039 0.0242736
-0.414062 0.0242723
-0.413086 0.024271
-0.412109 0.0242698
-0.411133 0.0242686
-0.410156 0.0242674
-0.40918 0.0242662
-0.408203 0.0242651
-0.407227 0.024264
-0.40625 0.0242628
-0.405273 0.0242618
-0.404297 0.0242607
-0.40332 0.0242597
-0.402344 0.0242586
-0.401367 0.0242576
-0.400391 0.0242567
-0.399414 0.0242557
-0.398438 0.0242548
-0.397461 0.0242538
-0.396484 0.0242529
-0.395508 0.0242521
-0.394531 0.0242512
-0.393555 0.0242503
-0.392578 0.0242495
-0.391602 0.0242487
-0.390625 0.0242479
-0.389648 0.0242472
-0.388672 0.0242464
-0.387695 0.0242457
-0.386719 0.024245
-0.385742 0.0242443
-0.384766 0.0242436
-0.383789 0.0242429
-0.382812 0.0242423
-0.381836 0.0242417
-0.380859 0.0242411
-0.379883 0.0242405
-0.378906 0.0242399
-0.37793 0.0242393
-0.376953 0.0242388
-0.375977 0.0242383
-0.375 0.0242378
-0.374023 0.0242373
-0.373047 0.0242368
-0.37207 0.0242364
-0.371094 0.0242359
-0.370117 0.0242355
-0.369141 0.0242351
-0.368164 0.0242347
-0.367188 0.0242343
-0.366211 0.024234
-0.365234 0.0242336
-0.364258 0.0242333
-0.363281 0.024233
-0.362305 0.0242327
-0.361328 0.0242324
-0.360352 0.0242322
-0.359375 0.0242319
-0.358398 0.0242317
-0.357422 0.0242315
-0.356445 0.0242313
-0.355469 0.0242311
-0.354492 0.0242309
-0.353516 0.0242307
-0.352539 0.0242306
-0.351562 0.0242305
-0.350586 0.0242304
-0.349609 0.0242303
-0.348633 0.0242302
-0.347656 0.0242301
-0.34668 0.0242301
-0.345703 0.0242301
-0.344727 0.02423
-0.34375 0.02423
-0.342773 0.0242301
-0.341797 0.0242301
-0.34082 0.0242301
-0.339844 0.0242302
-0.338867 0.0242303
-0.337891 0.0242303
-0.336914 0.0242305
-0.335938 0.0242306
-0.334961 0.0242307
-0.333984 0.0242309
-0.333008 0.024231
-0.332031 0.0242312
-0.331055 0.0242314
-0.330078 0.0242316
-0.329102 0.0242318
-0.328125 0.0242321
-0.327148 0.0242323
-0.326172 0.0242326
-0.325195 0.0242329
-0.324219 0.0242332
-0.323242 0.0242335
-0.322266 0.0242338
-0.321289 0.0242342
-0.320312 0.0242345
-0.319336 0.0242349
-0.318359 0.0242353
-0.317383 0.0242357
-0.316406 0.0242361
-0.31543 0.0242366
-0.314453 0.024237
-0.313477 0.0242375
-0.3125 0.024238
-0.311523 0.0242385
-0.310547 0.024239
-0.30957 0.0242396
-0.308594 0.0242401
-0.307617 0.0242407
-0.306641 0.0242413
-0.305664 0.0242419
-0.304688 0.0242425
-0.303711 0.0242432
-0.302734 0.0242438
-0.301758 0.0242445
-0.300781 0.0242452
-0.299805 0.0242459
-0.298828 0.0242466
-0.297852 0.0242473
-0.296875 0.0242481
-0.295898 0.0242489
-0.294922 0.0242497
-0.293945 0.0242505
-0.292969 0.0242513
-0.291992 0.0242522
-0.291016 0.024253
-0.290039 0.0242539
-0.289062 0.0242548
-0.288086 0.0242558
-0.287109 0.0242567
-0.286133 0.0242577
-0.285156 0.0242587
-0.28418 0.0242597
-0.283203 0.0242607
-0.282227 0.0242617
-0.28125 0.0242628
-0.280273 0.0242639
-0.279297 0.024265
-0.27832 0.0242661
-0.277344 0.0242672
-0.276367 0.0242684
-0.275391 0.0242696
-0.274414 0.0242708
-0.273438 0.024272
-0.272461 0.0242733
-0.271484 0.0242746
-0.270508 0.0242759
-0.269531 0.0242772
-0.268555 0.0242785
-0.267578 0.0242799
-0.266602 0.0242813
-0.265625 0.0242827
-0.264648 0.0242841
-0.263672 0.0242856
-0.262695 0.0242871
-0.261719 0.0242886
-0.260742 0.0242901
-0.259766 0.0242917
-0.258789 0.0242933
-0.257812 0.0242949
-0.256836 0.0242965
-0.255859 0.0242982
-0.254883 0.0242999
-0.253906 0.0243016
-0.25293 0.0243033
-0.251953 0.0243051
-0.250977 0.0243069
-0.25 0.0243088
-0.249023 0.0243106
-0.248047 0.0243125
-0.24707 0.0243144
-0.246094 0.0243164
-0.245117 0.0243183
-0.244141 0.0243204
-0.243164 0.0243224
-0.242188 0.0243245
-0.241211 0.0243266
-0.240234 0.0243287
-0.239258 0.0243309
-0.238281 0.0243331
-0.237305 0.0243353
-0.236328 0.0243376
-0.235352 0.0243399
-0.234375 0.0243422
-0.233398 0.0243446
-0.232422 0.024347
-0.231445 0.0243494
-0.230469 0.0243519
-0.229492 0.0243544
-0.228516 0.024357
-0.227539 0.0243596
-0.226562 0.0243622
-0.225586 0.0243649
-0.224609 0.0243676
-0.223633 0.0243703
-0.222656 0.0243731
-0.22168 0.0243759
-0.220703 0.0243788
-0.219727 0.0243817
-0.21875 0.0243847
-0.217773 0.0243877
-0.216797 0.0243907
-0.21582 0.0243938
-0.214844 0.0243969
-0.213867 0.0244001
-0.212891 0.0244033
-0.211914 0.0244066
-0.210938 0.0244099
-0.209961 0.0244133
-0.208984 0.0244167
-0.208008 0.0244202
-0.207031 0.0244237
-0.206055 0.0244273
-0.205078 0.0244309
-0.204102 0.0244346
-0.203125 0.0244383
-0.202148 0.0244421
-0.201172 0.024446
-0.200195 0.0244499
-0.199219 0.0244538
-0.198242 0.0244578
-0.197266 0.0244619
-0.196289 0.0244661
-0.195312 0.0244703
-0.194336 0.0244745
-0.193359 0.0244789
-0.192383 0.0244832
-0.191406 0.0244877
-0.19043 0.0244922
-0.189453 0.0244968
-0.188477 0.0245015
-0.1875 0.0245062
-0.186523 0.024511
-0.185547 0.0245159
-0.18457 0.0245209
-0.183594 0.0245259
-0.182617 0.024531
-0.181641 0.0245362
-0.180664 0.0245415
-0.179688 0.0245468
-0.178711 0.0245523
-0.177734 0.0245578
-0.176758 0.0245634
-0.175781 0.0245691
-0.174805 0.0245749
-0.173828 0.0245808
-0.172852 0.0245868
-0.171875 0.0245928
-0.170898 0.024599
-0.169922 0.0246053
-0.168945 0.0246117
-0.167969 0.0246182
-0.166992 0.0246248
-0.166016 0.0246315
-0.165039 0.0246383
-0.164062 0.0246452
-0.163086 0.0246523
-0.162109 0.0246594
-0.161133 0.0246667
-0.160156 0.0246742
-0.15918 0.0246817
-0.158203 0.0246894
-0.157227 0.0246972
-0.15625 0.0247052
-0.155273 0.0247133
-0.154297 0.0247215
-0.15332 0.0247299
-0.152344 0.0247385
-0.151367 0.0247472
-0.150391 0.0247561
-0.149414 0.0247651
-0.148438 0.0247743
-0.147461 0.0247837
-0.146484 0.0247932
-0.145508 0.0248029
-0.144531 0.0248128
-0.143555 0.0248229
-0.142578 0.0248332
-0.141602 0.0248437
-0.140625 0.0248544
-0.139648 0.0248653
-0.138672 0.0248764
-0.137695 0.0248878
-0.136719 0.0248993
-0.135742 0.0249111
-0.134766 0.0249231
-0.133789 0.0249353
-0.132812 0.0249478
-0.131836 0.0249605
-0.130859 0.0249735
-0.129883 0.0249867
-0.128906 0.0250002
-0.12793 0.025014
-0.126953 0.025028
-0.125977 0.0250423
-0.125 0.0250569
-0.124023 0.0250717
-0.123047 0.0250869
-0.12207 0.0251023
-0.121094 0.0251181
-0.120117 0.0251341
-0.119141 0.0251504
-0.118164 0.0251671
-0.117188 0.025184
-0.116211 0.0252013
-0.115234 0.0252189
-0.114258 0.0252368
-0.113281 0.025255
-0.112305 0.0252735
-0.111328 0.0252924
-0.110352 0.0253116
-0.109375 0.025331
-0.108398 0.0253508
-0.107422 0.0253709
-0.106445 0.0253913
-0.105469 0.0254121
-0.104492 0.0254331
-0.103516 0.0254543
-0.102539 0.0254759
-0.101562 0.0254977
-0.100586 0.0255198
-0.0996094 0.0255421
-0.0986328 0.0255647
-0.0976562 0.0255874
-0.0966797 0.0256103
-0.0957031 0.0256334
-0.0947266 0.0256567
-0.09375 0.02568
-0.0927734 0.0257034
-0.0917969 0.0257269
-0.0908203 0.0257503
-0.0898438 0.0257738
-0.0888672 0.0257971
-0.0878906 0.0258204
-0.0869141 0.0258434
-0.0859375 0.0258663
-0.0849609 0.0258888
-0.0839844 0.025911
-0.0830078 0.0259328
-0.0820312 0.0259541
-0.0810547 0.0259749
-0.0800781 0.0259949
-0.0791016 0.0260143
-0.078125 0.0260328
-0.0771484 0.0260505
-0.0761719 0.026067
-0.0751953 0.0260825
-0.0742188 0.0260967
-0.0732422 0.0261095
-0.0722656 0.0261209
-0.0712891 0.0261306
-0.0703125 0.0261385
-0.0693359 0.0261445
-0.0683594 0.0261484
-0.0673828 0.0261501
-0.0664062 0.0261494
-0.0654297 0.0261461
-0.0644531 0.02614
-0.0634766 0.026131
-0.0625 0.0261188
-0.0615234 0.0261033
-0.0605469 0.0260842
-0.0595703 0.0260612
-0.0585938 0.0260343
-0.0576172 0.026003
-0.0566406 0.0259672
-0.0556641 0.0259267
-0.0546875 0.025881
-0.0537109 0.02583
-0.0527344 0.0257733
-0.0517578 0.0257106
-0.0507812 0.0256416
-0.0498047 0.0255659
-0.0488281 0.0254832
-0.0478516 0.0253929
-0.046875 0.0252947
-0.0458984 0.0251878
-0.0449219 0.0250718
-0.0439453 0.0249456
-0.0429688 0.0248084
-0.0419922 0.0246586
-0.0410156 0.0244943
-0.0400391 0.0243125
-0.0390625 0.0241083
-0.0380859 0.0238735
-0.0371094 0.023587
-0.0361328 0.0231852
-0.0351562 0.0226995
-0.0341797 0.0222459
-0.0332031 0.021859
-0.0322266 0.0215408
-0.03125 0.0212715
-0.0302734 0.0210215
-0.0292969 0.0207673
-0.0283203 0.0205021
-0.0273438 0.0202377
-0.0263672 0.0199961
-0.0253906 0.0197966
-0.0244141 0.019644
-0.0234375 0.0195243
-0.0224609 0.0194115
-0.0214844 0.01928
-0.0205078 0.019119
-0.0195312 0.0189394
-0.0185547 0.0187716
-0.0175781 0.0186533
-0.0166016 0.0186146
-0.015625 0.0186667
-0.0146484 0.018799
-0.0136719 0.0189874
-0.0126953 0.0192067
-0.0117188 0.0194425
-0.0107422 0.0196962
-0.00976562 0.019979
-0.00878906 0.020301
-0.0078125 0.0206586
-0.00683594 0.0210293
-0.00585938 0.0213764
-0.00488281 0.021662
-0.00390625 0.0218623
-0.00292969 0.0219785
-0.00195312 0.0220364
-0.000976562 0.0220757
0 0.0221327
