# ---$r/a_\mathrm{H}$---	---Y---
3.99119 1.12202e-11
4.00117 1.12486e-11
4.01115 1.12793e-11
4.02113 1.15042e-11
4.03111 1.15341e-11
4.04108 1.15694e-11
4.05106 1.15984e-11
4.06104 1.16292e-11
4.07102 1.16654e-11
4.081 1.18972e-11
4.09097 1.19292e-11
4.10095 1.21627e-11
4.11093 1.20002e-11
4.12091 1.22354e-11
4.13089 1.22701e-11
4.14086 1.23073e-11
4.15084 1.23468e-11
4.16082 1.23851e-11
4.1708 1.24223e-11
4.18078 1.24584e-11
4.19075 1.26956e-11
4.20073 1.27398e-11
4.21071 1.29773e-11
4.22069 1.28166e-11
4.23067 1.28567e-11
4.24064 1.30962e-11
4.25062 1.31408e-11
4.2606 1.31794e-11
4.27058 1.32202e-11
4.28056 1.34588e-11
4.29053 1.33053e-11
4.30051 1.35427e-11
4.31049 1.35884e-11
4.32047 1.36278e-11
4.33045 1.36692e-11
4.34042 1.37175e-11
4.3504 1.37638e-11
4.36038 1.3997e-11
4.37036 1.40377e-11
4.38034 1.40806e-11
4.39031 1.41262e-11
4.40029 1.4169e-11
4.41027 1.43974e-11
4.42025 1.44439e-11
4.43023 1.44876e-11
4.4402 1.45282e-11
4.45018 1.45713e-11
4.46016 1.47988e-11
4.47014 1.46645e-11
4.48012 1.48832e-11
4.49009 1.49287e-11
4.50007 1.49653e-11
4.51005 1.50097e-11
4.52003 1.50565e-11
4.53001 1.51001e-11
4.53998 1.53035e-11
4.54996 1.535e-11
4.55994 1.53926e-11
4.56992 1.52735e-11
4.5799 1.54725e-11
4.58987 1.55098e-11
4.59985 1.55554e-11
4.60983 1.55968e-11
4.61981 1.56401e-11
4.62979 1.57849e-11
4.63976 1.58215e-11
4.64974 1.58882e-11
4.65972 1.59411e-11
4.6697 1.5993e-11
4.67968 1.60572e-11
4.68965 1.61078e-11
4.69963 1.61565e-11
4.70961 1.62178e-11
4.71959 1.62536e-11
4.72957 1.63122e-11
4.73954 1.63579e-11
4.74952 1.64025e-11
4.7595 1.64465e-11
4.76948 1.64897e-11
4.77946 1.65431e-11
4.78943 1.65842e-11
4.79941 1.66238e-11
4.80939 1.66527e-11
4.81937 1.66902e-11
4.82935 1.67368e-11
4.83932 1.67725e-11
4.8493 1.6816e-11
4.85928 1.68413e-11
4.86926 1.68729e-11
4.87924 1.69121e-11
4.88921 1.69349e-11
4.89919 1.69637e-11
4.90917 1.69984e-11
4.91915 1.70242e-11
4.92913 1.70497e-11
4.9391 1.70734e-11
4.94908 1.70952e-11
4.95906 1.71175e-11
4.96904 1.71419e-11
4.97902 1.71557e-11
4.98899 1.71739e-11
4.99897 1.71933e-11
5.00895 1.72072e-11
5.01893 1.72207e-11
5.02891 1.72296e-11
5.03888 1.72404e-11
5.04886 1.72522e-11
5.05884 1.72594e-11
5.06882 1.72657e-11
5.0788 1.72712e-11
5.08877 1.72749e-11
5.09875 1.72773e-11
