# ---$r/a_\mathrm{H}$---	---Y---
-2.0854 0.00482548
-2.07542 0.00481845
-2.06544 0.00481141
-2.05547 0.0048055
-2.04549 0.00489424
-2.03551 0.00488759
-2.02553 0.00488186
-2.01555 0.00487747
-2.00558 0.00496479
-1.9956 0.00495938
-1.98562 0.00495564
-1.97564 0.00504181
-1.96566 0.00503696
-1.95569 0.00503367
-1.94571 0.00511938
-1.93573 0.00520368
-1.92575 0.00520025
-1.91577 0.00519834
-1.9058 0.00528233
-1.89582 0.00527936
-1.88584 0.00527787
-1.87586 0.00527697
-1.86588 0.00535992
-1.85591 0.00535973
-1.84593 0.00536013
-1.83595 0.0053602
-1.82597 0.00544321
-1.81599 0.00552674
-1.80602 0.00552849
-1.79604 0.00552999
-1.78606 0.0056136
-1.77608 0.00561584
-1.7661 0.00561854
-1.75613 0.00562269
-1.74615 0.00562747
-1.73617 0.00579158
-1.72619 0.00579669
-1.71621 0.00580156
-1.70624 0.00588584
-1.69626 0.00589321
-1.68628 0.00590047
-1.6763 0.0059853
-1.66632 0.00599419
-1.65635 0.00600363
-1.64637 0.00609021
-1.63639 0.00610071
-1.62641 0.00611234
-1.61643 0.00612393
-1.60646 0.0062112
-1.59648 0.0062247
-1.5865 0.00623971
-1.57652 0.00632982
-1.56654 0.00634513
-1.55657 0.00636123
-1.54659 0.00637869
-1.53661 0.00647207
-1.52663 0.0065652
-1.51665 0.00658562
-1.50668 0.0066052
-1.4967 0.0067014
-1.48672 0.00665012
-1.47674 0.00674873
-1.46676 0.00684659
-1.45679 0.00687127
-1.44681 0.00689954
-1.43683 0.00692711
-1.42685 0.00703109
-1.41687 0.00705967
-1.4069 0.00709052
-1.39692 0.00712336
-1.38694 0.00715638
-1.37696 0.0072678
-1.36698 0.00730445
-1.35701 0.00734066
-1.34703 0.00737831
-1.33705 0.00749629
-1.32707 0.00746091
-1.31709 0.00758156
-1.30712 0.00762676
-1.29714 0.00767176
-1.28716 0.00771942
-1.27718 0.00777101
-1.2672 0.00790118
-1.25723 0.00787352
-1.24725 0.0080097
-1.23727 0.00806765
-1.22729 0.00812592
-1.21731 0.00818754
-1.20734 0.00825237
-1.19736 0.00831782
-1.18738 0.00838565
-1.1774 0.00845569
-1.16742 0.00852956
-1.15745 0.00860451
