# ---X---	---$u_\mathrm{z}$---
2.12531 0.5
2.11533 0.5
2.10536 0.5
2.09538 0.5
2.0854 0.5
2.07542 0.5
2.06544 0.5
2.05547 0.5
2.04549 0.5
2.03551 0.5
2.02553 0.5
2.01555 0.5
2.00558 0.5
1.9956 0.5
1.98562 0.5
1.97564 0.5
1.96566 0.5
1.95569 0.5
1.94571 0.5
1.93573 0.5
1.92575 0.5
1.91577 0.5
1.9058 0.5
1.89582 0.5
1.88584 0.5
1.87586 0.5
1.86588 0.5
1.85591 0.5
1.84593 0.5
1.83595 0.5
1.82597 0.5
1.81599 0.5
1.80602 0.5
1.79604 0.5
1.78606 0.5
1.77608 0.5
1.7661 0.5
1.75613 0.5
1.74615 0.5
1.73617 0.5
1.72619 0.5
1.71621 0.5
1.70624 0.5
1.69626 0.5
1.68628 0.5
1.6763 0.5
1.66632 0.5
1.65635 0.5
1.64637 0.5
1.63639 0.5
1.62641 0.5
1.61643 0.5
1.60646 0.5
1.59648 0.5
1.5865 0.5
1.57652 0.5
1.56654 0.5
1.55657 0.5
1.54659 0.5
1.53661 0.5
1.52663 0.5
1.51665 0.5
1.50668 0.5
1.4967 0.5
1.48672 0.5
1.47674 0.5
1.46676 0.5
1.45679 0.5
1.44681 0.5
1.43683 0.5
1.42685 0.5
1.41687 0.5
1.4069 0.5
1.39692 0.5
1.38694 0.5
1.37696 0.5
1.36698 0.5
1.35701 0.5
1.34703 0.5
1.33705 0.5
1.32707 0.5
1.31709 0.5
1.30712 0.5
1.29714 0.5
1.28716 0.5
1.27718 0.5
1.2672 0.5
1.25723 0.5
1.24725 0.5
1.23727 0.5
1.22729 0.5
1.21731 0.5
1.20734 0.5
1.19736 0.5
1.18738 0.5
1.1774 0.5
1.16742 0.5
1.15745 0.5
1.14747 0.5
1.13749 0.5
1.12751 0.5
1.11753 0.5
1.10756 0.5
1.09758 0.5
1.0876 0.5
1.07762 0.5
1.06764 0.5
1.05767 0.5
1.04769 0.5
1.03771 0.5
1.02773 0.5
1.01775 0.5
1.00778 0.5
0.997799 0.5
0.987821 0.5
0.977843 0.5
0.967865 0.5
0.957887 0.5
0.947909 0.5
0.937931 0.5
0.927953 0.5
0.917975 0.5
0.907997 0.5
0.898019 0.5
0.888041 0.5
0.878063 0.5
0.868085 0.5
0.858107 0.5
0.848129 0.5
0.838151 0.5
0.828173 0.5
0.818195 0.5
0.808217 0.5
0.798239 0.5
0.788261 0.5
0.778283 0.5
0.768305 0.5
0.758327 0.5
0.748349 0.5
0.738371 0.5
0.728393 0.5
0.718415 0.5
0.708437 0.5
0.698459 0.5
0.688481 0.5
0.678503 0.5
0.668525 0.5
0.658547 0.5
0.648569 0.5
0.638591 0.5
0.628613 0.5
0.618635 0.5
0.608657 0.5
0.598679 0.5
0.588701 0.5
0.578723 0.5
0.568745 0.5
0.558767 0.5
0.548789 0.5
0.538811 0.5
0.528833 0.5
0.518855 0.5
0.508877 0.5
0.498899 0.5
0.488921 0.5
0.478943 0.5
0.468965 0.5
0.458987 0.5
0.449009 0.5
0.439031 0.5
0.429053 0.5
0.419075 0.5
0.409097 0.5
0.399119 0.5
0.389142 0.5
0.379164 0.5
0.369186 0.5
0.359208 0.5
0.34923 0.5
0.339252 0.5
0.329274 0.5
0.319296 0.5
0.309318 0.5
0.29934 0.5
0.289362 0.5
0.279384 0.5
0.269406 0.5
0.259428 0.5
0.24945 0.5
0.239472 0.5
0.229494 0.5
0.219516 0.5
0.209538 0.5
0.19956 0.5
0.189582 0.5
0.179604 0.5
0.169626 0.5
0.159648 0.5
0.14967 0.5
0.139692 0.5
0.129714 0.5
0.119736 0.5
0.109758 0.5
0.0997799 0.5
0.0898019 0.5
0.0798239 0.5
0.0698459 0.5
0.0598679 0.5
0.0498899 0.5
0.0399119 0.5
0.029934 0.5
0.019956 0.5
0.00997799 0.5
0 0.5
-0.00997799 0.5
-0.019956 0.5
-0.029934 0.5
-0.0399119 0.5
-0.0498899 0.5
-0.0598679 0.5
-0.0698459 0.5
-0.0798239 0.5
-0.0898019 0.5
-0.0997799 0.5
-0.109758 0.5
-0.119736 0.5
-0.129714 0.5
-0.139692 0.5
-0.14967 0.5
-0.159648 0.5
-0.169626 0.5
-0.179604 0.5
-0.189582 0.5
-0.19956 0.5
-0.209538 0.5
-0.219516 0.5
-0.229494 0.5
-0.239472 0.5
-0.24945 0.5
-0.259428 0.5
-0.269406 0.5
-0.279384 0.5
-0.289362 0.5
-0.29934 0.5
-0.309318 0.5
-0.319296 0.5
-0.329274 0.5
-0.339252 0.5
-0.34923 0.5
-0.359208 0.5
-0.369186 0.5
-0.379164 0.5
-0.389142 0.5
-0.399119 0.5
-0.409097 0.5
-0.419075 0.5
-0.429053 0.5
-0.439031 0.5
-0.449009 0.5
-0.458987 0.5
-0.468965 0.5
-0.478943 0.5
-0.488921 0.5
-0.498899 0.5
-0.508877 0.5
-0.518855 0.5
-0.528833 0.5
-0.538811 0.5
-0.548789 0.5
-0.558767 0.5
-0.568745 0.5
-0.578723 0.5
-0.588701 0.5
-0.598679 0.5
-0.608657 0.5
-0.618635 0.5
-0.628613 0.5
-0.638591 0.5
-0.648569 0.5
-0.658547 0.5
-0.668525 0.5
-0.678503 0.5
-0.688481 0.5
-0.698459 0.5
-0.708437 0.5
-0.718415 0.5
-0.728393 0.5
-0.738371 0.5
-0.748349 0.5
-0.758327 0.5
-0.768305 0.5
-0.778283 0.5
-0.788261 0.5
-0.798239 0.5
-0.808217 0.5
-0.818195 0.5
-0.828173 0.5
-0.838151 0.5
-0.848129 0.5
-0.858107 0.5
-0.868085 0.5
-0.878063 0.5
-0.888041 0.5
-0.898019 0.5
-0.907997 0.5
-0.917975 0.5
-0.927953 0.5
-0.937931 0.5
-0.947909 0.5
-0.957887 0.5
-0.967865 0.5
-0.977843 0.5
-0.987821 0.5
-0.997799 0.5
-1.00778 0.5
-1.01775 0.5
-1.02773 0.5
-1.03771 0.5
-1.04769 0.5
-1.05767 0.5
-1.06764 0.5
-1.07762 0.5
-1.0876 0.5
-1.09758 0.5
-1.10756 0.5
-1.11753 0.5
-1.12751 0.5
-1.13749 0.5
-1.14747 0.5
-1.15745 0.5
-1.16742 0.5
-1.1774 0.5
-1.18738 0.5
-1.19736 0.5
-1.20734 0.5
-1.21731 0.5
-1.22729 0.5
-1.23727 0.5
-1.24725 0.5
-1.25723 0.5
-1.2672 0.5
-1.27718 0.5
-1.28716 0.5
-1.29714 0.5
-1.30712 0.5
-1.31709 0.5
-1.32707 0.5
-1.33705 0.5
-1.34703 0.5
-1.35701 0.5
-1.36698 0.5
-1.37696 0.5
-1.38694 0.5
-1.39692 0.5
-1.4069 0.5
-1.41687 0.5
-1.42685 0.5
-1.43683 0.5
-1.44681 0.5
-1.45679 0.5
-1.46676 0.5
-1.47674 0.5
-1.48672 0.5
-1.4967 0.5
-1.50668 0.5
-1.51665 0.5
-1.52663 0.5
-1.53661 0.5
-1.54659 0.5
-1.55657 0.5
-1.56654 0.5
-1.57652 0.5
-1.5865 0.5
-1.59648 0.5
-1.60646 0.5
-1.61643 0.5
-1.62641 0.5
-1.63639 0.5
-1.64637 0.5
-1.65635 0.5
-1.66632 0.5
-1.6763 0.5
-1.68628 0.5
-1.69626 0.5
-1.70624 0.5
-1.71621 0.5
-1.72619 0.5
-1.73617 0.5
-1.74615 0.5
-1.75613 0.5
-1.7661 0.5
-1.77608 0.5
-1.78606 0.5
-1.79604 0.5
-1.80602 0.5
-1.81599 0.5
-1.82597 0.5
-1.83595 0.5
-1.84593 0.5
-1.85591 0.5
-1.86588 0.5
-1.87586 0.5
-1.88584 0.5
-1.89582 0.5
-1.9058 0.5
-1.91577 0.5
-1.92575 0.5
-1.93573 0.5
-1.94571 0.5
-1.95569 0.5
-1.96566 0.5
-1.97564 0.5
-1.98562 0.5
-1.9956 0.5
-2.00558 0.5
-2.01555 0.5
-2.02553 0.5
-2.03551 0.5
-2.04549 0.5
-2.05547 0.5
-2.06544 0.5
-2.07542 0.5
-2.0854 0.5
-2.09538 0.5
-2.10536 0.5
-2.11533 0.5
-2.12531 0.5
-2.13529 0.5
-2.14527 0.5
-2.15525 0.5
-2.16522 0.5
-2.1752 0.5
-2.18518 0.5
-2.19516 0.5
-2.20514 0.5
-2.21511 0.5
-2.22509 0.5
-2.23507 0.5
-2.24505 0.5
-2.25503 0.5
-2.265 0.5
-2.27498 0.5
-2.28496 0.5
-2.29494 0.5
-2.30492 0.5
-2.31489 0.5
-2.32487 0.5
-2.33485 0.5
-2.34483 0.5
-2.35481 0.5
-2.36478 0.5
-2.37476 0.5
-2.38474 0.5
-2.39472 0.5
-2.40469 0.5
-2.41467 0.5
-2.42465 0.5
-2.43463 0.5
-2.44461 0.5
-2.45458 0.5
-2.46456 0.5
-2.47454 0.5
-2.48452 0.5
-2.4945 0.5
-2.50447 0.5
-2.51445 0.5
-2.52443 0.5
-2.53441 0.5
-2.54439 0.5
-2.55436 0.5
-2.56434 0.5
-2.57432 0.5
-2.5843 0.5
-2.59428 0.5
-2.60425 0.5
-2.61423 0.5
-2.62421 0.5
-2.63419 0.5
-2.64417 0.5
-2.65414 0.5
-2.66412 0.5
-2.6741 0.5
-2.68408 0.5
-2.69406 0.5
-2.70403 0.5
-2.71401 0.5
-2.72399 0.5
-2.73397 0.5
-2.74395 0.5
-2.75392 0.5
-2.7639 0.5
-2.77388 0.5
-2.78386 0.5
-2.79384 0.5
-2.80381 0.5
-2.81379 0.5
-2.82377 0.5
-2.83375 0.5
-2.84373 0.5
-2.8537 0.5
-2.86368 0.5
-2.87366 0.5
-2.88364 0.5
-2.89362 0.5
-2.90359 0.5
-2.91357 0.5
-2.92355 0.5
-2.93353 0.5
-2.94351 0.5
-2.95348 0.5
-2.96346 0.5
-2.97344 0.5
-2.98342 0.5
-2.9934 0.5
-3.00337 0.5
-3.01335 0.5
-3.02333 0.5
-3.03331 0.5
-3.04329 0.5
-3.05326 0.5
-3.06324 0.5
-3.07322 0.5
-3.0832 0.5
-3.09318 0.5
-3.10315 0.5
-3.11313 0.5
-3.12311 0.5
-3.13309 0.5
-3.14307 0.5
-3.15304 0.5
-3.16302 0.5
-3.173 0.5
-3.18298 0.5
-3.19296 0.5
-3.20293 0.5
-3.21291 0.5
-3.22289 0.5
-3.23287 0.5
-3.24285 0.5
-3.25282 0.5
-3.2628 0.5
-3.27278 0.5
-3.28276 0.5
-3.29274 0.5
-3.30271 0.5
-3.31269 0.5
-3.32267 0.5
-3.33265 0.5
-3.34263 0.5
-3.3526 0.5
-3.36258 0.5
-3.37256 0.5
-3.38254 0.5
-3.39252 0.5
-3.40249 0.5
-3.41247 0.5
-3.42245 0.5
-3.43243 0.5
-3.44241 0.5
-3.45238 0.5
-3.46236 0.5
-3.47234 0.5
-3.48232 0.5
-3.4923 0.5
-3.50227 0.5
-3.51225 0.5
-3.52223 0.5
-3.53221 0.5
-3.54219 0.5
-3.55216 0.5
-3.56214 0.5
-3.57212 0.5
-3.5821 0.5
-3.59208 0.5
-3.60205 0.5
-3.61203 0.5
-3.62201 0.5
-3.63199 0.5
-3.64197 0.5
-3.65194 0.5
-3.66192 0.5
-3.6719 0.5
-3.68188 0.5
-3.69186 0.5
-3.70183 0.5
-3.71181 0.5
-3.72179 0.5
-3.73177 0.5
-3.74175 0.5
-3.75172 0.5
-3.7617 0.5
-3.77168 0.5
-3.78166 0.5
-3.79164 0.5
-3.80161 0.5
-3.81159 0.5
-3.82157 0.5
-3.83155 0.5
-3.84153 0.5
-3.8515 0.5
-3.86148 0.5
-3.87146 0.5
-3.88144 0.5
-3.89142 0.5
-3.90139 0.5
-3.91137 0.5
-3.92135 0.5
-3.93133 0.5
-3.94131 0.5
-3.95128 0.5
-3.96126 0.5
-3.97124 0.5
-3.98122 0.5
-3.99119 0.5
-4.00117 0.5
-4.01115 0.5
-4.02113 0.5
-4.03111 0.5
-4.04108 0.5
-4.05106 0.5
-4.06104 0.5
-4.07102 0.5
-4.081 0.5
-4.09097 0.5
-4.10095 0.5
-4.11093 0.5
-4.12091 0.5
-4.13089 0.5
-4.14086 0.5
-4.15084 0.5
-4.16082 0.5
-4.1708 0.5
-4.18078 0.5
-4.19075 0.5
-4.20073 0.5
-4.21071 0.5
-4.22069 0.5
-4.23067 0.5
-4.24064 0.5
-4.25062 0.5
-4.2606 0.5
-4.27058 0.5
-4.28056 0.5
-4.29053 0.5
-4.30051 0.5
-4.31049 0.5
-4.32047 0.5
-4.33045 0.5
-4.34042 0.5
-4.3504 0.5
-4.36038 0.5
-4.37036 0.5
-4.38034 0.5
-4.39031 0.5
-4.40029 0.5
-4.41027 0.5
-4.42025 0.5
-4.43023 0.5
-4.4402 0.5
-4.45018 0.5
-4.46016 0.5
-4.47014 0.5
-4.48012 0.5
-4.49009 0.5
-4.50007 0.5
-4.51005 0.5
-4.52003 0.5
-4.53001 0.5
-4.53998 0.5
-4.54996 0.5
-4.55994 0.5
-4.56992 0.5
-4.5799 0.5
-4.58987 0.5
-4.59985 0.5
-4.60983 0.5
-4.61981 0.5
-4.62979 0.5
-4.63976 0.5
-4.64974 0.5
-4.65972 0.5
-4.6697 0.5
-4.67968 0.5
-4.68965 0.5
-4.69963 0.5
-4.70961 0.5
-4.71959 0.5
-4.72957 0.5
-4.73954 0.5
-4.74952 0.5
-4.7595 0.5
-4.76948 0.5
-4.77946 0.5
-4.78943 0.5
-4.79941 0.5
-4.80939 0.5
-4.81937 0.5
-4.82935 0.5
-4.83932 0.5
-4.8493 0.5
-4.85928 0.5
-4.86926 0.5
-4.87924 0.5
-4.88921 0.5
-4.89919 0.5
-4.90917 0.5
-4.91915 0.5
-4.92913 0.5
-4.9391 0.5
-4.94908 0.5
-4.95906 0.5
-4.96904 0.5
-4.97902 0.5
-4.98899 0.5
-4.99897 0.5
-5.00895 0.5
-5.01893 0.5
-5.02891 0.5
-5.03888 0.5
-5.04886 0.5
-5.05884 0.5
-5.06882 0.5
-5.0788 0.5
-5.08877 0.5
-5.09875 0.5
-5.10873 0.5
-5.10873 0.5
